"","migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
"9906",9,0.9,10001,32,202,56,1,"medium"
"9907",9,0.9,10001,27,6750,87,0.994252873563218,"medium"
"9908",9,0.9,10001,22,716,134,1,"medium"
"9909",9,0.9,10001,29,1405,77,1,"medium"
"9910",9,0.9,10001,28,3594,102,0.995098039215686,"medium"
"9911",9,0.9,10001,22,6887,86,1,"medium"
"9912",9,0.9,10001,36,1058,135,1,"medium"
"9913",9,0.9,10001,26,5339,110,0.959090909090909,"medium"
"9914",9,0.9,10001,31,3404,93,1,"medium"
"9915",9,0.9,10001,29,3783,119,1,"medium"
"9916",9,0.9,10001,30,9977,67,1,"medium"
"9917",9,0.9,10001,25,4073,91,1,"medium"
"9918",9,0.9,10001,28,2413,84,1,"medium"
"9919",9,0.9,10001,31,6283,95,1,"medium"
"9920",9,0.9,10001,25,9684,119,1,"medium"
"9921",9,0.9,10001,32,9411,72,1,"medium"
"9922",9,0.9,10001,30,4907,103,1,"medium"
"9923",9,0.9,10001,32,2123,69,1,"medium"
"9924",9,0.9,10001,29,4958,95,0.994736842105263,"medium"
"9925",9,0.9,10001,30,6117,119,1,"medium"
"9926",9,0.9,10001,24,3377,96,1,"medium"
"9927",9,0.9,10001,24,3844,109,1,"medium"
"9928",9,0.9,10001,29,882,94,1,"medium"
"9929",9,0.9,10001,31,7195,96,1,"medium"
"9930",9,0.9,10001,29,8179,109,0.986238532110092,"medium"
"9931",9,0.9,10001,28,8073,87,1,"medium"
"9932",9,0.9,10001,31,471,80,1,"medium"
"9933",9,0.9,10001,27,7813,108,1,"medium"
"9934",9,0.9,10001,26,7798,104,0.995192307692308,"medium"
"9935",9,0.9,10001,30,2735,82,0.99390243902439,"medium"
"9936",9,0.9,10001,31,3579,128,0.984375,"medium"
"9937",9,0.9,10001,25,9871,83,1,"medium"
"9938",9,0.9,10001,27,7753,98,0.954081632653061,"medium"
"9939",9,0.9,10001,27,3159,101,1,"medium"
"9940",9,0.9,10001,29,2809,71,1,"medium"
"9941",9,0.9,10001,25,3529,71,0.992957746478873,"medium"
"9942",9,0.9,10001,32,5074,100,1,"medium"
"9943",9,0.9,10001,21,3095,101,0.930693069306931,"medium"
"9944",9,0.9,10001,27,262,63,1,"medium"
"9945",9,0.9,10001,28,5515,92,1,"medium"
"9946",9,0.9,10001,28,4102,128,0.94140625,"medium"
"9947",9,0.9,10001,29,5923,72,1,"medium"
"9948",9,0.9,10001,31,3930,54,1,"medium"
"9949",9,0.9,10001,31,529,75,1,"medium"
"9950",9,0.9,10001,25,9737,90,1,"medium"
"9951",9,0.9,10001,24,901,86,1,"medium"
"9952",9,0.9,10001,29,4065,142,1,"medium"
"9953",9,0.9,10001,25,5508,46,1,"medium"
"9954",9,0.9,10001,26,6318,91,0.989010989010989,"medium"
"9955",9,0.9,10001,32,7401,105,1,"medium"
"9956",9,0.9,10001,30,4086,60,1,"medium"
"9957",9,0.9,10001,31,5837,95,1,"medium"
"9958",9,0.9,10001,28,1541,103,1,"medium"
"9959",9,0.9,10001,23,7609,121,1,"medium"
"9960",9,0.9,10001,34,6027,88,1,"medium"
"9961",9,0.9,4015,16,4015,16,1,"extinction"
"9962",9,0.9,10001,28,4034,82,0.99390243902439,"medium"
"9963",9,0.9,10001,26,1610,89,1,"medium"
"9964",9,0.9,10001,31,9129,81,1,"medium"
"9965",9,0.9,10001,29,8363,119,1,"medium"
"9966",9,0.9,10001,30,108,89,1,"medium"
"9967",9,0.9,10001,29,9473,67,1,"medium"
"9968",9,0.9,10001,31,7076,105,1,"medium"
"9969",9,0.9,10001,27,6189,67,1,"medium"
"9970",9,0.9,10001,30,4267,111,0.972972972972973,"medium"
"9971",9,0.9,10001,24,9754,101,0.99009900990099,"medium"
"9972",9,0.9,10001,26,862,88,0.994318181818182,"medium"
"9973",9,0.9,10001,22,3964,88,0.994318181818182,"medium"
"9974",9,0.9,10001,20,6145,64,1,"medium"
"9975",9,0.9,10001,35,3183,103,0.995145631067961,"medium"
"9976",9,0.9,10001,34,5057,71,1,"medium"
"9977",9,0.9,10001,32,6278,91,1,"medium"
"9978",9,0.9,10001,27,9153,85,1,"medium"
"9979",9,0.9,10001,30,9219,124,0.995967741935484,"medium"
"9980",9,0.9,4131,18,4131,18,1,"extinction"
"9981",9,0.9,10001,26,346,78,1,"medium"
"9982",9,0.9,10001,27,558,68,1,"medium"
"9983",9,0.9,10001,33,5299,63,1,"medium"
"9984",9,0.9,10001,28,6088,104,1,"medium"
"9985",9,0.9,10001,30,1120,88,0.982954545454545,"medium"
"9986",9,0.9,10001,29,9736,91,1,"medium"
"9987",9,0.9,10001,31,6906,67,1,"medium"
"9988",9,0.9,10001,32,5194,84,1,"medium"
"9989",9,0.9,10001,26,4077,114,1,"medium"
"9990",9,0.9,10001,28,5983,75,1,"medium"
"9991",9,0.9,10001,20,9628,51,1,"medium"
"9992",9,0.9,10001,26,7746,95,1,"medium"
"9993",9,0.9,10001,27,4700,86,1,"medium"
"9994",9,0.9,10001,28,671,70,1,"medium"
"9995",9,0.9,10001,36,612,128,1,"medium"
"9996",9,0.9,10001,33,7439,81,0.993827160493827,"medium"
"9997",9,0.9,10001,25,5168,79,1,"medium"
"9998",9,0.9,10001,34,4586,97,0.994845360824742,"medium"
"9999",9,0.9,10001,30,2260,132,1,"medium"
"10000",9,0.9,10001,27,4961,63,1,"medium"
"10001",10,0.9,10001,38,8654,91,1,"medium"
"10002",10,0.9,10001,24,9659,72,1,"medium"
"10003",10,0.9,10001,34,9271,125,1,"medium"
"10004",10,0.9,10001,33,2800,112,1,"medium"
"10005",10,0.9,10001,34,6713,69,1,"medium"
"10006",10,0.9,10001,31,444,127,1,"medium"
"10007",10,0.9,10001,32,2199,123,1,"medium"
"10008",10,0.9,10001,35,6086,90,1,"medium"
"10009",10,0.9,10001,33,6162,67,1,"medium"
"10010",10,0.9,10001,35,3202,89,1,"medium"
"10011",10,0.9,10001,37,7394,96,1,"medium"
"10012",10,0.9,10001,39,9080,120,0.995833333333333,"medium"
"10013",10,0.9,10001,37,2108,114,1,"medium"
"10014",10,0.9,10001,27,79,73,1,"medium"
"10015",10,0.9,10001,35,8864,109,1,"medium"
"10016",10,0.9,10001,34,4313,133,1,"medium"
"10017",10,0.9,10001,31,2401,116,1,"medium"
"10018",10,0.9,10001,32,6087,119,1,"medium"
"10019",10,0.9,10001,32,7508,118,1,"medium"
"10020",10,0.9,10001,36,8542,106,1,"medium"
"10021",10,0.9,10001,37,8432,115,1,"medium"
"10022",10,0.9,10001,38,3091,80,1,"medium"
"10023",10,0.9,10001,39,4808,116,1,"medium"
"10024",10,0.9,10001,29,6766,94,1,"medium"
"10025",10,0.9,10001,32,9855,49,1,"medium"
"10026",10,0.9,10001,33,5208,141,1,"medium"
"10027",10,0.9,10001,37,6045,99,1,"medium"
"10028",10,0.9,10001,33,3663,96,1,"medium"
"10029",10,0.9,10001,36,3394,94,1,"medium"
"10030",10,0.9,10001,34,7559,79,1,"medium"
"10031",10,0.9,10001,31,5075,78,1,"medium"
"10032",10,0.9,10001,39,5304,109,1,"medium"
"10033",10,0.9,10001,26,692,109,1,"medium"
"10034",10,0.9,10001,38,7999,94,1,"medium"
"10035",10,0.9,10001,38,3804,61,1,"medium"
"10036",10,0.9,10001,37,8845,102,1,"medium"
"10037",10,0.9,10001,37,3878,108,1,"medium"
"10038",10,0.9,10001,34,7602,121,0.987603305785124,"medium"
"10039",10,0.9,10001,26,5177,117,0.965811965811966,"medium"
"10040",10,0.9,10001,29,4638,115,1,"medium"
"10041",10,0.9,10001,36,3043,100,0.975,"medium"
"10042",10,0.9,10001,33,478,76,1,"medium"
"10043",10,0.9,10001,34,3987,103,0.985436893203884,"medium"
"10044",10,0.9,10001,37,3449,112,0.973214285714286,"medium"
"10045",10,0.9,10001,38,9663,92,1,"medium"
"10046",10,0.9,10001,34,1158,98,0.969387755102041,"medium"
"10047",10,0.9,10001,41,2917,114,0.986842105263158,"medium"
"10048",10,0.9,10001,31,1075,110,1,"medium"
"10049",10,0.9,10001,35,5517,76,1,"medium"
"10050",10,0.9,10001,36,899,117,1,"medium"
"10051",10,0.9,10001,38,3301,100,0.975,"medium"
"10052",10,0.9,10001,30,1394,109,1,"medium"
"10053",10,0.9,10001,23,4502,104,1,"medium"
"10054",10,0.9,10001,32,9009,83,1,"medium"
"10055",10,0.9,10001,31,6796,72,1,"medium"
"10056",10,0.9,10001,33,291,74,0.993243243243243,"medium"
"10057",10,0.9,10001,35,9619,81,1,"medium"
"10058",10,0.9,10001,40,6341,59,1,"medium"
"10059",10,0.9,10001,32,545,114,1,"medium"
"10060",10,0.9,10001,34,6821,96,0.979166666666667,"medium"
"10061",10,0.9,10001,40,6516,98,1,"medium"
"10062",10,0.9,10001,21,9703,107,0.990654205607477,"medium"
"10063",10,0.9,10001,32,3039,92,1,"medium"
"10064",10,0.9,10001,37,3051,86,1,"medium"
"10065",10,0.9,10001,37,5046,75,1,"medium"
"10066",10,0.9,10001,38,2975,72,1,"medium"
"10067",10,0.9,10001,36,6686,70,0.957142857142857,"medium"
"10068",10,0.9,10001,32,350,72,1,"medium"
"10069",10,0.9,10001,41,99,173,1,"medium"
"10070",10,0.9,10001,32,8457,78,1,"medium"
"10071",10,0.9,10001,33,636,101,1,"medium"
"10072",10,0.9,10001,42,3933,122,1,"medium"
"10073",10,0.9,10001,28,1115,95,1,"medium"
"10074",10,0.9,10001,38,893,115,1,"medium"
"10075",10,0.9,10001,39,2885,104,1,"medium"
"10076",10,0.9,10001,33,1859,126,1,"medium"
"10077",10,0.9,10001,36,3081,90,1,"medium"
"10078",10,0.9,10001,38,2701,92,0.983695652173913,"medium"
"10079",10,0.9,10001,38,839,73,1,"medium"
"10080",10,0.9,10001,35,81,109,1,"medium"
"10081",10,0.9,10001,33,7505,116,1,"medium"
"10082",10,0.9,10001,33,6965,118,1,"medium"
"10083",10,0.9,10001,33,8679,110,1,"medium"
"10084",10,0.9,10001,36,8436,101,1,"medium"
"10085",10,0.9,10001,36,5696,82,1,"medium"
"10086",10,0.9,10001,28,6893,83,1,"medium"
"10087",10,0.9,10001,39,1852,123,1,"medium"
"10088",10,0.9,10001,28,6438,89,1,"medium"
"10089",10,0.9,10001,32,7135,118,1,"medium"
"10090",10,0.9,10001,22,3219,92,1,"medium"
"10091",10,0.9,10001,33,9687,73,1,"medium"
"10092",10,0.9,10001,36,1995,97,1,"medium"
"10093",10,0.9,10001,34,7398,74,1,"medium"
"10094",10,0.9,10001,22,4032,83,1,"medium"
"10095",10,0.9,10001,34,2735,88,1,"medium"
"10096",10,0.9,10001,26,7718,98,1,"medium"
"10097",10,0.9,10001,29,1651,152,0.980263157894737,"medium"
"10098",10,0.9,10001,28,4277,113,1,"medium"
"10099",10,0.9,10001,37,4657,97,1,"medium"
"10100",10,0.9,10001,34,8881,126,1,"medium"
"10101",10,0.9,10001,37,2027,97,1,"medium"
"10102",10,0.9,10001,31,5179,126,1,"medium"
"10103",10,0.9,10001,41,6812,64,1,"medium"
"10104",10,0.9,10001,36,9725,82,1,"medium"
"10105",10,0.9,10001,33,1453,69,1,"medium"
"10106",10,0.9,10001,35,168,83,1,"medium"
"10107",10,0.9,10001,30,8178,71,1,"medium"
"10108",10,0.9,10001,35,3093,127,0.976377952755906,"medium"
"10109",10,0.9,10001,36,8766,113,1,"medium"
"10110",10,0.9,10001,40,2651,106,1,"medium"
"10111",10,0.9,10001,33,5335,92,0.994565217391304,"medium"
"10112",10,0.9,10001,38,4011,124,1,"medium"
"10113",10,0.9,4657,19,4657,19,1,"extinction"
"10114",10,0.9,10001,30,8906,130,1,"medium"
"10115",10,0.9,10001,37,8423,107,1,"medium"
"10116",10,0.9,10001,37,8323,93,0.989247311827957,"medium"
"10117",10,0.9,10001,34,8069,85,1,"medium"
"10118",10,0.9,10001,35,4220,104,1,"medium"
"10119",10,0.9,10001,36,5904,95,1,"medium"
"10120",10,0.9,10001,34,2096,125,0.988,"medium"
"10121",10,0.9,10001,40,3960,138,0.981884057971015,"medium"
"10122",10,0.9,10001,39,8838,174,1,"medium"
"10123",10,0.9,10001,37,2381,128,1,"medium"
"10124",10,0.9,10001,38,628,50,0.98,"medium"
"10125",10,0.9,10001,29,8909,118,0.978813559322034,"medium"
"10126",10,0.9,10001,28,380,55,1,"medium"
"10127",10,0.9,10001,30,9215,113,1,"medium"
"10128",10,0.9,10001,37,1682,117,0.995726495726496,"medium"
"10129",10,0.9,10001,29,7093,146,0.993150684931507,"medium"
"10130",10,0.9,10001,36,6353,95,0.989473684210526,"medium"
"10131",10,0.9,10001,32,5952,52,1,"medium"
"10132",10,0.9,10001,35,1012,107,0.995327102803738,"medium"
"10133",10,0.9,10001,38,8317,89,1,"medium"
"10134",10,0.9,10001,36,4836,104,0.990384615384615,"medium"
"10135",10,0.9,10001,26,4567,182,1,"medium"
"10136",10,0.9,10001,34,6186,85,1,"medium"
"10137",10,0.9,10001,29,1738,98,1,"medium"
"10138",10,0.9,10001,34,5282,93,0.994623655913978,"medium"
"10139",10,0.9,10001,32,3668,98,1,"medium"
"10140",10,0.9,10001,22,86,127,1,"medium"
"10141",10,0.9,10001,33,4634,93,1,"medium"
"10142",10,0.9,10001,31,5268,111,1,"medium"
"10143",10,0.9,10001,34,9869,77,1,"medium"
"10144",10,0.9,10001,25,7485,126,1,"medium"
"10145",10,0.9,10001,35,1227,76,0.986842105263158,"medium"
"10146",10,0.9,10001,28,7949,83,1,"medium"
"10147",10,0.9,10001,33,8883,109,1,"medium"
"10148",10,0.9,10001,37,856,121,0.991735537190083,"medium"
"10149",10,0.9,10001,38,2849,94,1,"medium"
"10150",10,0.9,10001,33,921,92,1,"medium"
"10151",10,0.9,10001,33,3488,92,0.994565217391304,"medium"
"10152",10,0.9,10001,37,4846,104,1,"medium"
"10153",10,0.9,10001,37,2919,93,1,"medium"
"10154",10,0.9,10001,34,6442,110,1,"medium"
"10155",10,0.9,10001,34,914,105,1,"medium"
"10156",10,0.9,10001,43,5414,75,1,"medium"
"10157",10,0.9,10001,42,5928,122,0.991803278688525,"medium"
"10158",10,0.9,10001,26,4095,87,1,"medium"
"10159",10,0.9,10001,34,687,103,1,"medium"
"10160",10,0.9,10001,35,508,143,0.979020979020979,"medium"
"10161",10,0.9,10001,34,2752,91,1,"medium"
"10162",10,0.9,10001,32,5729,100,1,"medium"
"10163",10,0.9,10001,36,6832,94,1,"medium"
"10164",10,0.9,10001,37,3056,102,1,"medium"
"10165",10,0.9,10001,27,9840,72,1,"medium"
"10166",10,0.9,10001,36,3047,65,1,"medium"
"10167",10,0.9,10001,31,4976,126,1,"medium"
"10168",10,0.9,10001,35,1571,94,1,"medium"
"10169",10,0.9,10001,40,6817,95,1,"medium"
"10170",10,0.9,10001,33,7202,95,1,"medium"
"10171",10,0.9,10001,34,8035,142,1,"medium"
"10172",10,0.9,10001,33,1546,119,1,"medium"
"10173",10,0.9,10001,39,2392,129,1,"medium"
"10174",10,0.9,10001,32,6109,135,1,"medium"
"10175",10,0.9,10001,40,4506,119,1,"medium"
"10176",10,0.9,10001,31,7831,91,1,"medium"
"10177",10,0.9,10001,41,2925,137,1,"medium"
"10178",10,0.9,10001,37,7641,94,0.98936170212766,"medium"
"10179",10,0.9,10001,25,9000,107,0.976635514018692,"medium"
"10180",10,0.9,10001,39,720,87,1,"medium"
"10181",10,0.9,10001,37,3306,97,0.994845360824742,"medium"
"10182",10,0.9,10001,39,1583,55,1,"medium"
"10183",10,0.9,10001,33,2371,120,0.991666666666667,"medium"
"10184",10,0.9,10001,34,2339,129,1,"medium"
"10185",10,0.9,10001,35,845,77,0.974025974025974,"medium"
"10186",10,0.9,10001,23,6931,92,0.994565217391304,"medium"
"10187",10,0.9,10001,34,9267,102,1,"medium"
"10188",10,0.9,10001,31,2849,77,1,"medium"
"10189",10,0.9,10001,32,3456,68,1,"medium"
"10190",10,0.9,10001,30,1149,144,1,"medium"
"10191",10,0.9,10001,35,8143,125,1,"medium"
"10192",10,0.9,10001,35,9229,98,1,"medium"
"10193",10,0.9,10001,33,1707,112,0.977678571428571,"medium"
"10194",10,0.9,10001,36,1024,100,1,"medium"
"10195",10,0.9,10001,39,3150,76,1,"medium"
"10196",10,0.9,10001,35,592,81,1,"medium"
"10197",10,0.9,10001,31,8943,105,0.990476190476191,"medium"
"10198",10,0.9,10001,35,918,81,1,"medium"
"10199",10,0.9,10001,38,7560,87,1,"medium"
"10200",10,0.9,10001,33,1721,121,0.991735537190083,"medium"
"10201",10,0.9,10001,38,7356,107,1,"medium"
"10202",10,0.9,10001,35,1923,122,1,"medium"
"10203",10,0.9,10001,28,2246,109,1,"medium"
"10204",10,0.9,10001,34,5422,79,1,"medium"
"10205",10,0.9,10001,30,156,150,0.993333333333333,"medium"
"10206",10,0.9,10001,38,3239,100,1,"medium"
"10207",10,0.9,10001,27,8357,108,1,"medium"
"10208",10,0.9,10001,35,2819,100,1,"medium"
"10209",10,0.9,10001,35,7810,113,1,"medium"
"10210",10,0.9,10001,35,7850,79,0.962025316455696,"medium"
"10211",10,0.9,10001,41,3843,60,1,"medium"
"10212",10,0.9,10001,40,4274,68,1,"medium"
"10213",10,0.9,10001,33,8056,120,1,"medium"
"10214",10,0.9,10001,35,842,93,0.994623655913978,"medium"
"10215",10,0.9,10001,33,6422,151,1,"medium"
"10216",10,0.9,10001,36,8457,101,1,"medium"
"10217",10,0.9,10001,34,8034,82,1,"medium"
"10218",10,0.9,10001,30,5090,83,0.981927710843373,"medium"
"10219",10,0.9,10001,41,1140,121,1,"medium"
"10220",10,0.9,10001,36,9864,71,1,"medium"
"10221",10,0.9,10001,33,5945,99,1,"medium"
"10222",10,0.9,10001,23,8245,106,0.985849056603774,"medium"
"10223",10,0.9,10001,34,7077,110,1,"medium"
"10224",10,0.9,10001,31,8633,85,0.994117647058824,"medium"
"10225",10,0.9,10001,26,3456,97,1,"medium"
"10226",10,0.9,10001,39,7358,63,1,"medium"
"10227",10,0.9,10001,32,101,74,1,"medium"
"10228",10,0.9,10001,38,4706,149,0.993288590604027,"medium"
"10229",10,0.9,10001,34,3027,103,1,"medium"
"10230",10,0.9,10001,31,5891,86,0.994186046511628,"medium"
"10231",10,0.9,10001,37,5357,80,1,"medium"
"10232",10,0.9,10001,38,7732,76,0.980263157894737,"medium"
"10233",10,0.9,10001,34,2901,89,1,"medium"
"10234",10,0.9,10001,35,2920,113,0.986725663716814,"medium"
"10235",10,0.9,10001,34,5946,79,1,"medium"
"10236",10,0.9,10001,41,5822,90,1,"medium"
"10237",10,0.9,10001,33,6679,108,1,"medium"
"10238",10,0.9,10001,36,1364,119,1,"medium"
"10239",10,0.9,10001,22,8085,117,0.995726495726496,"medium"
"10240",10,0.9,10001,36,156,120,1,"medium"
"10241",10,0.9,10001,28,6491,99,1,"medium"
"10242",10,0.9,10001,33,5259,116,1,"medium"
"10243",10,0.9,10001,32,1974,113,0.986725663716814,"medium"
"10244",10,0.9,10001,33,5529,101,1,"medium"
"10245",10,0.9,10001,33,686,76,1,"medium"
"10246",10,0.9,10001,34,7185,107,0.995327102803738,"medium"
"10247",10,0.9,10001,39,2032,107,1,"medium"
"10248",10,0.9,10001,36,9709,119,1,"medium"
"10249",10,0.9,10001,35,183,67,1,"medium"
"10250",10,0.9,10001,39,5362,88,1,"medium"
"10251",10,0.9,10001,31,9950,103,1,"medium"
"10252",10,0.9,10001,40,1962,74,1,"medium"
"10253",10,0.9,10001,38,9626,104,1,"medium"
"10254",10,0.9,10001,30,5017,72,1,"medium"
"10255",10,0.9,10001,39,7929,134,1,"medium"
"10256",10,0.9,10001,38,9474,84,1,"medium"
"10257",10,0.9,10001,33,3121,111,1,"medium"
"10258",10,0.9,10001,38,87,93,1,"medium"
"10259",10,0.9,10001,36,5550,162,0.990740740740741,"medium"
"10260",10,0.9,10001,30,4178,61,1,"medium"
"10261",10,0.9,10001,30,7182,72,1,"medium"
"10262",10,0.9,10001,33,1065,83,1,"medium"
"10263",10,0.9,10001,22,9344,64,0.9609375,"medium"
"10264",10,0.9,10001,30,5147,112,1,"medium"
"10265",10,0.9,10001,36,3127,86,1,"medium"
"10266",10,0.9,10001,35,4441,90,0.977777777777778,"medium"
"10267",10,0.9,10001,27,5179,139,1,"medium"
"10268",10,0.9,10001,38,3337,91,1,"medium"
"10269",10,0.9,10001,34,5557,135,0.911111111111111,"medium"
"10270",10,0.9,10001,29,7751,100,1,"medium"
"10271",10,0.9,10001,42,7562,130,1,"medium"
"10272",10,0.9,10001,28,9404,97,1,"medium"
"10273",10,0.9,10001,36,661,106,1,"medium"
"10274",10,0.9,10001,36,3014,99,0.98989898989899,"medium"
"10275",10,0.9,10001,33,5481,138,0.989130434782609,"medium"
"10276",10,0.9,10001,31,5020,76,1,"medium"
"10277",10,0.9,10001,31,273,131,0.99618320610687,"medium"
"10278",10,0.9,10001,28,3791,88,1,"medium"
"10279",10,0.9,10001,32,7576,95,1,"medium"
"10280",10,0.9,10001,39,2409,119,0.978991596638655,"medium"
"10281",10,0.9,10001,28,2858,65,1,"medium"
"10282",10,0.9,10001,34,4287,79,1,"medium"
"10283",10,0.9,10001,39,5988,94,1,"medium"
"10284",10,0.9,10001,35,1570,96,1,"medium"
"10285",10,0.9,10001,29,3732,97,0.979381443298969,"medium"
"10286",10,0.9,10001,35,4513,97,1,"medium"
"10287",10,0.9,10001,30,9882,157,0.993630573248408,"medium"
"10288",10,0.9,10001,25,7250,102,1,"medium"
"10289",10,0.9,10001,37,7543,98,1,"medium"
"10290",10,0.9,10001,36,6749,109,1,"medium"
"10291",10,0.9,10001,36,7444,94,0.973404255319149,"medium"
"10292",10,0.9,10001,34,2314,61,1,"medium"
"10293",10,0.9,10001,31,6689,92,1,"medium"
"10294",10,0.9,10001,40,3144,128,1,"medium"
"10295",10,0.9,10001,34,340,90,1,"medium"
"10296",10,0.9,10001,38,1821,102,0.990196078431373,"medium"
"10297",10,0.9,10001,35,981,100,0.975,"medium"
"10298",10,0.9,10001,33,5237,99,1,"medium"
"10299",10,0.9,10001,34,4585,105,1,"medium"
"10300",10,0.9,10001,36,4491,61,1,"medium"
"10301",10,0.9,10001,36,6241,112,1,"medium"
"10302",10,0.9,10001,36,1349,59,1,"medium"
"10303",10,0.9,10001,34,8907,162,1,"medium"
"10304",10,0.9,10001,35,4113,125,1,"medium"
"10305",10,0.9,10001,30,4503,91,1,"medium"
"10306",10,0.9,10001,35,9689,114,0.986842105263158,"medium"
"10307",10,0.9,10001,30,9662,91,1,"medium"
"10308",10,0.9,10001,36,4568,103,1,"medium"
"10309",10,0.9,10001,34,9224,74,1,"medium"
"10310",10,0.9,10001,41,9928,119,1,"medium"
"10311",10,0.9,10001,33,497,116,0.987068965517241,"medium"
"10312",10,0.9,10001,32,8933,70,0.985714285714286,"medium"
"10313",10,0.9,10001,37,814,103,0.975728155339806,"medium"
"10314",10,0.9,10001,33,805,94,1,"medium"
"10315",10,0.9,10001,37,6569,94,1,"medium"
"10316",10,0.9,10001,39,8095,59,0.983050847457627,"medium"
"10317",10,0.9,10001,34,4004,56,1,"medium"
"10318",10,0.9,10001,35,3439,54,1,"medium"
"10319",10,0.9,10001,37,127,67,1,"medium"
"10320",10,0.9,10001,33,7712,85,1,"medium"
"10321",10,0.9,10001,34,880,77,0.987012987012987,"medium"
"10322",10,0.9,10001,32,1662,82,1,"medium"
"10323",10,0.9,10001,38,2977,131,1,"medium"
"10324",10,0.9,10001,42,476,104,0.985576923076923,"medium"
"10325",10,0.9,10001,39,3031,60,0.975,"medium"
"10326",10,0.9,10001,38,9732,59,1,"medium"
"10327",10,0.9,10001,25,1587,141,1,"medium"
"10328",10,0.9,10001,34,6949,99,1,"medium"
"10329",10,0.9,10001,30,2917,99,0.97979797979798,"medium"
"10330",10,0.9,10001,32,4050,88,1,"medium"
"10331",10,0.9,10001,29,4213,63,1,"medium"
"10332",10,0.9,10001,32,3626,77,1,"medium"
"10333",10,0.9,10001,35,9103,136,1,"medium"
"10334",10,0.9,10001,36,7377,147,1,"medium"
"10335",10,0.9,10001,33,5138,112,1,"medium"
"10336",10,0.9,10001,30,5692,95,0.973684210526316,"medium"
"10337",10,0.9,10001,29,8917,69,1,"medium"
"10338",10,0.9,10001,36,733,89,1,"medium"
"10339",10,0.9,10001,33,7440,75,1,"medium"
"10340",10,0.9,10001,39,3982,83,1,"medium"
"10341",10,0.9,10001,28,9657,156,1,"medium"
"10342",10,0.9,10001,33,2814,131,1,"medium"
"10343",10,0.9,10001,43,598,105,1,"medium"
"10344",10,0.9,10001,32,8518,105,1,"medium"
"10345",10,0.9,10001,35,9389,121,1,"medium"
"10346",10,0.9,10001,41,667,95,1,"medium"
"10347",10,0.9,10001,39,1843,108,0.935185185185185,"medium"
"10348",10,0.9,10001,31,9078,110,0.995454545454545,"medium"
"10349",10,0.9,10001,36,3114,116,0.982758620689655,"medium"
"10350",10,0.9,10001,38,5219,69,1,"medium"
"10351",10,0.9,10001,39,9499,84,0.982142857142857,"medium"
"10352",10,0.9,10001,42,4446,95,1,"medium"
"10353",10,0.9,10001,35,2635,108,0.990740740740741,"medium"
"10354",10,0.9,10001,36,7178,105,1,"medium"
"10355",10,0.9,10001,28,3254,94,1,"medium"
"10356",10,0.9,10001,31,3951,107,0.985981308411215,"medium"
"10357",10,0.9,10001,34,181,141,1,"medium"
"10358",10,0.9,10001,35,222,70,1,"medium"
"10359",10,0.9,10001,39,6852,82,1,"medium"
"10360",10,0.9,10001,33,8724,78,1,"medium"
"10361",10,0.9,10001,32,7532,48,0.989583333333333,"medium"
"10362",10,0.9,10001,35,7776,134,0.985074626865672,"medium"
"10363",10,0.9,10001,26,5282,106,1,"medium"
"10364",10,0.9,10001,36,2475,107,1,"medium"
"10365",10,0.9,10001,37,5228,118,1,"medium"
"10366",10,0.9,10001,36,8771,112,1,"medium"
"10367",10,0.9,10001,35,1083,64,1,"medium"
"10368",10,0.9,10001,38,2518,102,1,"medium"
"10369",10,0.9,10001,36,5946,91,0.989010989010989,"medium"
"10370",10,0.9,10001,26,3996,93,0.994623655913978,"medium"
"10371",10,0.9,10001,35,9967,92,0.978260869565217,"medium"
"10372",10,0.9,10001,34,5988,78,1,"medium"
"10373",10,0.9,10001,32,4519,98,1,"medium"
"10374",10,0.9,10001,26,9856,106,1,"medium"
"10375",10,0.9,10001,36,9336,107,1,"medium"
"10376",10,0.9,10001,35,2340,91,0.961538461538462,"medium"
"10377",10,0.9,10001,35,192,65,1,"medium"
"10378",10,0.9,10001,36,197,93,1,"medium"
"10379",10,0.9,10001,38,9146,118,0.991525423728814,"medium"
"10380",10,0.9,10001,35,667,80,1,"medium"
"10381",10,0.9,10001,42,9280,136,1,"medium"
"10382",10,0.9,10001,34,9160,121,1,"medium"
"10383",10,0.9,10001,24,7643,159,1,"medium"
"10384",10,0.9,10001,31,1802,107,0.953271028037383,"medium"
"10385",10,0.9,10001,35,7550,66,1,"medium"
"10386",10,0.9,10001,38,7318,116,0.995689655172414,"medium"
"10387",10,0.9,10001,30,9023,114,0.951754385964912,"medium"
"10388",10,0.9,10001,34,6736,95,1,"medium"
"10389",10,0.9,10001,33,5700,106,0.985849056603774,"medium"
"10390",10,0.9,10001,38,3415,108,1,"medium"
"10391",10,0.9,10001,27,4365,131,0.99618320610687,"medium"
"10392",10,0.9,10001,33,2358,71,1,"medium"
"10393",10,0.9,10001,33,8113,115,1,"medium"
"10394",10,0.9,10001,33,7406,109,1,"medium"
"10395",10,0.9,10001,35,4307,155,1,"medium"
"10396",10,0.9,10001,37,3191,133,1,"medium"
"10397",10,0.9,10001,27,9751,88,1,"medium"
"10398",10,0.9,10001,30,3195,67,0.992537313432836,"medium"
