"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"8872",8,1002,6,1002,1000,"medium"
"8873",8,1002,6,1002,1000,"medium"
"8874",8,1002,6,1002,1000,"medium"
"8875",8,1002,6,1002,1000,"medium"
"8876",8,1002,6,1002,1000,"medium"
"8877",8,1002,6,1002,1000,"medium"
"8878",8,1002,6,1002,1000,"medium"
"8879",8,1002,6,1002,1000,"medium"
"8880",8,1002,6,1002,1000,"medium"
"8881",8,1002,6,1002,1000,"medium"
"8882",8,1002,6,1002,1000,"medium"
"8883",8,1002,6,1002,1000,"medium"
"8884",8,1002,6,1002,1000,"medium"
"8885",8,1002,6,1002,1000,"medium"
"8886",8,1002,6,1002,1000,"medium"
"8887",8,1002,6,1002,1000,"medium"
"8888",8,1002,6,1002,1000,"medium"
"8889",8,1002,6,1002,1000,"medium"
"8890",8,1002,6,1002,1000,"medium"
"8891",8,1002,6,1002,1000,"medium"
"8892",8,1002,6,1002,1000,"medium"
"8893",8,1002,6,1002,1000,"medium"
"8894",8,1002,6,1002,1000,"medium"
"8895",8,130,9,130,5095,"reached_max"
"8896",8,1002,6,1002,1000,"medium"
"8897",8,1002,6,1002,1000,"medium"
"8898",8,1002,6,1002,1000,"medium"
"8899",8,1002,6,1002,1000,"medium"
"8900",8,1002,6,1002,1000,"medium"
"8901",8,1002,6,1002,1000,"medium"
"8902",8,1002,6,1002,1000,"medium"
"8903",8,1002,6,1002,1000,"medium"
"8904",8,1002,6,1002,1000,"medium"
"8905",8,1002,6,1002,1000,"medium"
"8906",8,1002,6,1002,1000,"medium"
"8907",8,1002,6,1002,1000,"medium"
"8908",8,1002,6,1002,1000,"medium"
"8909",8,1002,6,1002,1000,"medium"
"8910",8,1002,6,1002,1000,"medium"
"8911",8,1002,6,1002,1000,"medium"
"8912",8,1002,6,1002,1000,"medium"
"8913",8,1002,6,1002,1000,"medium"
"8914",8,1002,6,1002,1000,"medium"
"8915",8,1002,6,1002,1000,"medium"
"8916",8,1002,6,1002,1000,"medium"
"8917",8,1002,6,1002,1000,"medium"
"8918",8,1002,6,1002,1312,"medium"
"8919",8,1002,6,1002,1000,"medium"
"8920",8,1002,6,1002,1000,"medium"
"8921",8,1002,6,1002,1000,"medium"
"8922",8,1002,6,1002,1000,"medium"
"8923",8,1002,6,1002,1000,"medium"
"8924",8,1002,6,1002,1000,"medium"
"8925",8,1002,6,1002,1000,"medium"
"8926",8,1002,6,1002,1000,"medium"
"8927",8,1002,6,1002,1000,"medium"
"8928",8,1002,6,1002,1000,"medium"
"8929",8,1002,6,1002,1000,"medium"
"8930",8,1002,6,1002,1000,"medium"
"8931",8,1002,6,1002,1000,"medium"
"8932",8,1002,6,1002,1000,"medium"
"8933",8,1002,6,1002,1000,"medium"
"8934",8,1002,6,1002,1000,"medium"
"8935",8,1002,6,1002,1000,"medium"
"8936",8,1002,6,1002,1000,"medium"
"8937",8,1002,6,1002,1000,"medium"
"8938",8,1002,6,1002,1000,"medium"
"8939",8,1002,6,1002,1000,"medium"
"8940",8,1002,6,1002,1000,"medium"
"8941",8,1002,6,1002,1000,"medium"
"8942",8,1002,6,1002,1000,"medium"
"8943",8,1002,6,1002,1000,"medium"
"8944",8,1002,6,1002,1000,"medium"
"8945",8,1002,6,1002,1000,"medium"
"8946",8,1002,6,1002,1000,"medium"
"8947",8,1002,6,1002,1000,"medium"
"8948",8,1002,6,1002,1000,"medium"
"8949",8,461,9,461,5246,"reached_max"
"8950",8,1002,6,1002,1000,"medium"
"8951",8,1002,6,1002,1000,"medium"
"8952",8,1002,6,1002,1000,"medium"
"8953",8,1002,6,1002,1000,"medium"
"8954",8,1002,6,1002,1000,"medium"
"8955",8,1002,6,1002,1000,"medium"
"8956",8,1002,6,1002,1000,"medium"
"8957",8,1002,6,1002,1000,"medium"
"8958",8,1002,6,1002,1000,"medium"
"8959",8,1002,6,1002,1000,"medium"
"8960",8,1002,6,1002,1000,"medium"
"8961",8,1002,6,1002,1000,"medium"
"8962",8,1002,6,1002,1000,"medium"
"8963",8,1002,6,1002,1000,"medium"
"8964",8,1002,6,1002,1000,"medium"
"8965",8,1002,6,1002,1000,"medium"
"8966",8,1002,6,1002,1000,"medium"
"8967",8,1002,6,1002,1000,"medium"
"8968",8,1002,6,1002,1000,"medium"
"8969",8,1002,6,1002,1000,"medium"
"8970",8,1002,6,1002,1000,"medium"
"8971",8,1002,6,1002,1000,"medium"
"8972",8,1002,6,1002,1000,"medium"
"8973",8,151,9,151,5291,"reached_max"
"8974",8,1002,6,1002,1000,"medium"
"8975",8,1002,6,1002,1000,"medium"
"8976",8,1002,6,1002,1000,"medium"
"8977",8,1002,6,1002,1000,"medium"
"8978",8,1002,6,1002,1000,"medium"
"8979",8,1002,6,1002,1000,"medium"
"8980",8,1002,6,1002,1000,"medium"
"8981",8,1002,6,1002,1000,"medium"
"8982",8,1002,6,1002,1000,"medium"
"8983",8,1002,6,1002,1000,"medium"
"8984",8,1002,6,1002,1000,"medium"
"8985",8,1002,6,1002,1000,"medium"
"8986",8,1002,6,1002,1000,"medium"
"8987",8,1002,6,1002,1000,"medium"
"8988",8,1002,6,1002,1000,"medium"
"8989",8,1002,6,1002,1000,"medium"
"8990",8,225,3,225,1000,"extinction"
"8991",8,1002,6,1002,1000,"medium"
"8992",8,1002,6,1002,1000,"medium"
"8993",8,1002,6,1002,1000,"medium"
"8994",8,1002,6,1002,1000,"medium"
"8995",8,1002,6,1002,1000,"medium"
"8996",8,1002,6,1002,1000,"medium"
"8997",8,1002,6,1002,1000,"medium"
"8998",8,135,9,135,5344,"reached_max"
"8999",8,1002,6,1002,1000,"medium"
"9000",8,1002,6,1002,1000,"medium"
"9001",9,1002,6,1002,1000,"medium"
"9002",9,1002,6,1002,1000,"medium"
"9003",9,595,9,595,5015,"reached_max"
"9004",9,1002,6,1002,1000,"medium"
"9005",9,230,9,230,5478,"reached_max"
"9006",9,1002,6,1002,1000,"medium"
"9007",9,1002,6,1002,1000,"medium"
"9008",9,1002,6,1002,1000,"medium"
"9009",9,1002,6,1002,1000,"medium"
"9010",9,1002,6,1002,1000,"medium"
"9011",9,1002,6,1002,1000,"medium"
"9012",9,1002,6,1002,1000,"medium"
"9013",9,1002,6,1002,1000,"medium"
"9014",9,1002,6,1002,1000,"medium"
"9015",9,1002,6,1002,1000,"medium"
"9016",9,1002,6,1002,1000,"medium"
"9017",9,1002,6,1002,1000,"medium"
"9018",9,849,9,849,5102,"reached_max"
"9019",9,1002,6,1002,1000,"medium"
"9020",9,1002,6,1002,1000,"medium"
"9021",9,1002,6,1002,1000,"medium"
"9022",9,1002,6,1002,1000,"medium"
"9023",9,1002,6,1002,1000,"medium"
"9024",9,156,9,156,5154,"reached_max"
"9025",9,1002,6,1002,1000,"medium"
"9026",9,1002,6,1002,1000,"medium"
"9027",9,1002,6,1002,1000,"medium"
"9028",9,1002,6,1002,1000,"medium"
"9029",9,1002,6,1002,1000,"medium"
"9030",9,1002,6,1002,1000,"medium"
"9031",9,1002,6,1002,1000,"medium"
"9032",9,1002,6,1002,1000,"medium"
"9033",9,1002,6,1002,1000,"medium"
"9034",9,1002,6,1002,1000,"medium"
"9035",9,1002,6,1002,1000,"medium"
"9036",9,1002,6,1002,1000,"medium"
"9037",9,747,9,747,5357,"reached_max"
"9038",9,1002,6,1002,1000,"medium"
"9039",9,1002,6,1002,1000,"medium"
"9040",9,1002,6,1002,1000,"medium"
"9041",9,1002,6,1002,1000,"medium"
"9042",9,1002,6,1002,1000,"medium"
"9043",9,1002,6,1002,1000,"medium"
"9044",9,558,9,558,5224,"reached_max"
"9045",9,1002,6,1002,1000,"medium"
"9046",9,1002,6,1002,1000,"medium"
"9047",9,1002,6,1002,1000,"medium"
"9048",9,1002,6,1002,1000,"medium"
"9049",9,1002,6,1002,1000,"medium"
"9050",9,1002,6,1002,1000,"medium"
"9051",9,1002,6,1002,1000,"medium"
"9052",9,1002,6,1002,1000,"medium"
"9053",9,1002,6,1002,1000,"medium"
"9054",9,1002,6,1002,1000,"medium"
"9055",9,1002,6,1002,1000,"medium"
"9056",9,1002,6,1002,1000,"medium"
"9057",9,1002,6,1002,1000,"medium"
"9058",9,1002,6,1002,1000,"medium"
"9059",9,1002,6,1002,1000,"medium"
"9060",9,1002,6,1002,1000,"medium"
"9061",9,1002,6,1002,1000,"medium"
"9062",9,1002,6,1002,1000,"medium"
"9063",9,1002,6,1002,1000,"medium"
"9064",9,1002,6,1002,1000,"medium"
"9065",9,1002,6,1002,1000,"medium"
"9066",9,1002,6,1002,1000,"medium"
"9067",9,1002,6,1002,1000,"medium"
"9068",9,1002,6,1002,1000,"medium"
"9069",9,1002,6,1002,1000,"medium"
"9070",9,1002,6,1002,1000,"medium"
"9071",9,1002,6,1002,1000,"medium"
"9072",9,1002,6,1002,1000,"medium"
"9073",9,1002,6,1002,1000,"medium"
"9074",9,1002,6,1002,1000,"medium"
"9075",9,1002,6,1002,1000,"medium"
"9076",9,1002,6,1002,1000,"medium"
"9077",9,1002,6,1002,1000,"medium"
"9078",9,953,9,953,5199,"reached_max"
"9079",9,1002,6,1002,1000,"medium"
"9080",9,1002,6,1002,1000,"medium"
"9081",9,1002,6,1002,1000,"medium"
"9082",9,1002,6,1002,1000,"medium"
"9083",9,1002,6,1002,1000,"medium"
"9084",9,1002,6,1002,1000,"medium"
"9085",9,1002,6,1002,1000,"medium"
"9086",9,1002,6,1002,1000,"medium"
"9087",9,1002,6,1002,1000,"medium"
"9088",9,1002,6,1002,1000,"medium"
"9089",9,1002,6,1002,1000,"medium"
"9090",9,1002,6,1002,1000,"medium"
"9091",9,1002,6,1002,1000,"medium"
"9092",9,1002,6,1002,1000,"medium"
"9093",9,1002,6,1002,1000,"medium"
"9094",9,1002,6,1002,1000,"medium"
"9095",9,1002,6,1002,1000,"medium"
"9096",9,1002,6,1002,1000,"medium"
"9097",9,1002,6,1002,1000,"medium"
"9098",9,1002,6,1002,1000,"medium"
"9099",9,1002,6,1002,1000,"medium"
"9100",9,620,9,620,5229,"reached_max"
"9101",9,1002,6,1002,1000,"medium"
"9102",9,1002,6,1002,1000,"medium"
"9103",9,1002,6,1002,1000,"medium"
"9104",9,1002,6,1002,1000,"medium"
"9105",9,1002,6,1002,1000,"medium"
"9106",9,1002,6,1002,1000,"medium"
"9107",9,1002,6,1002,1000,"medium"
"9108",9,1002,6,1002,1000,"medium"
"9109",9,1002,6,1002,1000,"medium"
"9110",9,617,9,617,5033,"reached_max"
"9111",9,1002,6,1002,1000,"medium"
"9112",9,1002,6,1002,1000,"medium"
"9113",9,1002,6,1002,1000,"medium"
"9114",9,1002,6,1002,1000,"medium"
"9115",9,1002,6,1002,1000,"medium"
"9116",9,1002,6,1002,1000,"medium"
"9117",9,1002,6,1002,1000,"medium"
"9118",9,162,9,162,5150,"reached_max"
"9119",9,1002,6,1002,1000,"medium"
"9120",9,1002,6,1002,1000,"medium"
"9121",9,1002,6,1002,1000,"medium"
"9122",9,1002,6,1002,1000,"medium"
"9123",9,1002,6,1002,1000,"medium"
"9124",9,1002,6,1002,1000,"medium"
"9125",9,1002,6,1002,1000,"medium"
"9126",9,1002,6,1002,1000,"medium"
"9127",9,1002,6,1002,1000,"medium"
"9128",9,1002,6,1002,1000,"medium"
"9129",9,1002,6,1002,1000,"medium"
"9130",9,1002,6,1002,1000,"medium"
"9131",9,1002,6,1002,1000,"medium"
"9132",9,1002,6,1002,1000,"medium"
"9133",9,1002,6,1002,1000,"medium"
"9134",9,1002,6,1002,1000,"medium"
"9135",9,1002,6,1002,1000,"medium"
"9136",9,1002,6,1002,1000,"medium"
"9137",9,1002,6,1002,1000,"medium"
"9138",9,1002,6,1002,1000,"medium"
"9139",9,153,9,153,5499,"reached_max"
"9140",9,1002,6,1002,1000,"medium"
"9141",9,1002,6,1002,1000,"medium"
"9142",9,1002,6,1002,1000,"medium"
"9143",9,1002,6,1002,1000,"medium"
"9144",9,1002,6,1002,1000,"medium"
"9145",9,1002,6,1002,1000,"medium"
"9146",9,1002,6,1002,1000,"medium"
"9147",9,360,9,360,5244,"reached_max"
"9148",9,1002,6,1002,1000,"medium"
"9149",9,1002,6,1002,1000,"medium"
"9150",9,1002,6,1002,1000,"medium"
"9151",9,1002,6,1002,1000,"medium"
"9152",9,415,9,415,5099,"reached_max"
"9153",9,1002,6,1002,1000,"medium"
"9154",9,1002,6,1002,1000,"medium"
"9155",9,1002,6,1002,1000,"medium"
"9156",9,1002,6,1002,1000,"medium"
"9157",9,1002,6,1002,1000,"medium"
"9158",9,1002,6,1002,1000,"medium"
"9159",9,1002,6,1002,1000,"medium"
"9160",9,1002,6,1002,1000,"medium"
"9161",9,1002,6,1002,1000,"medium"
"9162",9,1002,6,1002,1000,"medium"
"9163",9,1002,6,1002,1000,"medium"
"9164",9,1002,6,1002,1000,"medium"
"9165",9,1002,6,1002,1000,"medium"
"9166",9,1002,6,1002,1000,"medium"
"9167",9,1002,6,1002,1000,"medium"
"9168",9,1002,6,1002,1000,"medium"
"9169",9,1002,6,1002,1000,"medium"
"9170",9,1002,6,1002,1000,"medium"
"9171",9,1002,6,1002,1000,"medium"
"9172",9,1002,6,1002,1000,"medium"
"9173",9,1002,6,1002,1000,"medium"
"9174",9,1002,6,1002,1000,"medium"
"9175",9,1002,6,1002,1000,"medium"
"9176",9,1002,6,1002,1000,"medium"
"9177",9,1002,6,1002,1000,"medium"
"9178",9,1002,6,1002,1000,"medium"
"9179",9,1002,6,1002,1000,"medium"
"9180",9,1002,6,1002,1000,"medium"
"9181",9,1002,6,1002,1000,"medium"
"9182",9,1002,6,1002,1000,"medium"
"9183",9,1002,6,1002,1000,"medium"
"9184",9,1002,6,1002,1000,"medium"
"9185",9,1002,6,1002,1000,"medium"
"9186",9,1002,6,1002,1000,"medium"
"9187",9,1002,6,1002,1000,"medium"
"9188",9,1002,6,1002,1000,"medium"
"9189",9,1002,6,1002,1000,"medium"
"9190",9,1002,6,1002,1000,"medium"
"9191",9,1002,6,1002,1000,"medium"
"9192",9,1002,6,1002,1000,"medium"
"9193",9,1002,6,1002,1000,"medium"
"9194",9,1002,6,1002,1000,"medium"
"9195",9,1002,6,1002,1000,"medium"
"9196",9,1002,6,1002,1000,"medium"
"9197",9,1002,6,1002,1000,"medium"
"9198",9,1002,6,1002,1000,"medium"
"9199",9,1002,6,1002,1000,"medium"
"9200",9,1002,6,1002,1000,"medium"
"9201",9,1002,6,1002,1000,"medium"
"9202",9,1002,6,1002,1000,"medium"
"9203",9,1002,6,1002,1000,"medium"
"9204",9,1002,6,1002,1000,"medium"
"9205",9,1002,6,1002,1000,"medium"
"9206",9,1002,6,1002,1000,"medium"
"9207",9,1002,6,1002,1000,"medium"
"9208",9,1002,6,1002,1000,"medium"
"9209",9,1002,6,1002,1000,"medium"
"9210",9,1002,6,1002,1000,"medium"
"9211",9,1002,6,1002,1000,"medium"
"9212",9,1002,6,1002,1000,"medium"
"9213",9,1002,6,1002,1000,"medium"
"9214",9,1002,6,1002,1000,"medium"
"9215",9,1002,6,1002,1000,"medium"
"9216",9,1002,6,1002,1000,"medium"
"9217",9,1002,6,1002,1000,"medium"
"9218",9,1002,6,1002,1000,"medium"
"9219",9,1002,6,1002,1000,"medium"
"9220",9,1002,6,1002,1000,"medium"
"9221",9,1002,6,1002,1000,"medium"
"9222",9,1002,6,1002,1000,"medium"
"9223",9,1002,6,1002,1000,"medium"
"9224",9,1002,6,1002,1000,"medium"
"9225",9,1002,6,1002,1000,"medium"
"9226",9,1002,6,1002,1000,"medium"
"9227",9,1002,6,1002,1000,"medium"
"9228",9,1002,6,1002,1000,"medium"
"9229",9,1002,6,1002,1000,"medium"
"9230",9,1002,6,1002,1000,"medium"
"9231",9,1002,6,1002,1000,"medium"
"9232",9,1002,6,1002,1000,"medium"
"9233",9,1002,6,1002,1000,"medium"
"9234",9,1002,6,1002,1000,"medium"
"9235",9,1002,6,1002,1000,"medium"
"9236",9,1002,6,1002,1000,"medium"
"9237",9,1002,6,1002,1000,"medium"
"9238",9,1002,6,1002,1000,"medium"
"9239",9,1002,6,1002,1000,"medium"
"9240",9,1002,6,1002,1000,"medium"
"9241",9,1002,6,1002,1000,"medium"
"9242",9,1002,6,1002,1000,"medium"
"9243",9,1002,6,1002,1000,"medium"
"9244",9,1002,6,1002,1000,"medium"
"9245",9,951,9,951,5325,"reached_max"
"9246",9,1002,6,1002,1000,"medium"
"9247",9,1002,6,1002,1000,"medium"
"9248",9,1002,6,1002,1000,"medium"
"9249",9,1002,6,1002,1000,"medium"
"9250",9,1002,6,1002,1000,"medium"
"9251",9,1002,6,1002,1000,"medium"
"9252",9,1002,6,1002,1000,"medium"
"9253",9,1002,6,1002,1000,"medium"
"9254",9,1002,6,1002,1000,"medium"
"9255",9,1002,6,1002,1000,"medium"
"9256",9,1002,6,1002,1000,"medium"
"9257",9,1002,6,1002,1000,"medium"
"9258",9,1002,6,1002,1000,"medium"
"9259",9,1002,6,1002,1000,"medium"
"9260",9,1002,6,1002,1000,"medium"
"9261",9,1002,6,1002,1000,"medium"
"9262",9,1002,6,1002,1000,"medium"
"9263",9,1002,6,1002,1000,"medium"
"9264",9,145,9,145,5016,"reached_max"
"9265",9,1002,6,1002,1000,"medium"
"9266",9,1002,6,1002,1000,"medium"
"9267",9,1002,6,1002,1000,"medium"
"9268",9,1002,6,1002,1000,"medium"
"9269",9,1002,6,1002,1000,"medium"
"9270",9,1002,6,1002,1002,"medium"
"9271",9,1002,6,1002,1000,"medium"
"9272",9,1002,6,1002,1000,"medium"
"9273",9,1002,6,1002,1000,"medium"
"9274",9,1002,6,1002,1000,"medium"
"9275",9,1002,6,1002,1000,"medium"
"9276",9,1002,6,1002,1000,"medium"
"9277",9,1002,6,1002,1000,"medium"
"9278",9,1002,6,1002,1000,"medium"
"9279",9,1002,6,1002,1000,"medium"
"9280",9,1002,6,1002,1000,"medium"
"9281",9,1002,6,1002,1000,"medium"
"9282",9,1002,6,1002,1000,"medium"
"9283",9,1002,6,1002,1000,"medium"
"9284",9,1002,6,1002,1000,"medium"
"9285",9,1002,6,1002,1000,"medium"
"9286",9,1002,6,1002,1000,"medium"
"9287",9,1002,6,1002,1000,"medium"
"9288",9,1002,6,1002,1000,"medium"
"9289",9,1002,6,1002,1000,"medium"
"9290",9,1002,6,1002,1000,"medium"
"9291",9,1002,6,1002,1000,"medium"
"9292",9,1002,6,1002,1000,"medium"
"9293",9,1002,6,1002,1000,"medium"
"9294",9,1002,6,1002,1000,"medium"
"9295",9,1002,6,1002,1000,"medium"
"9296",9,1002,6,1002,1000,"medium"
"9297",9,1002,6,1002,1000,"medium"
"9298",9,192,9,192,5255,"reached_max"
"9299",9,1002,6,1002,1000,"medium"
"9300",9,1002,6,1002,1000,"medium"
"9301",9,1002,6,1002,1000,"medium"
"9302",9,1002,6,1002,1000,"medium"
"9303",9,1002,6,1002,1000,"medium"
"9304",9,1002,6,1002,1000,"medium"
"9305",9,1002,6,1002,1000,"medium"
"9306",9,1002,6,1002,1000,"medium"
"9307",9,1002,6,1002,1000,"medium"
"9308",9,1002,6,1002,1000,"medium"
"9309",9,1002,6,1002,1000,"medium"
"9310",9,1002,6,1002,1000,"medium"
"9311",9,1002,6,1002,1000,"medium"
"9312",9,1002,6,1002,1000,"medium"
"9313",9,1002,6,1002,1000,"medium"
"9314",9,1002,6,1002,1000,"medium"
"9315",9,1002,6,1002,1000,"medium"
"9316",9,180,9,180,5113,"reached_max"
"9317",9,1002,6,1002,1000,"medium"
"9318",9,1002,6,1002,1000,"medium"
"9319",9,617,9,617,5393,"reached_max"
"9320",9,1002,6,1002,1000,"medium"
"9321",9,1002,6,1002,1000,"medium"
"9322",9,131,9,131,5105,"reached_max"
"9323",9,1002,6,1002,1000,"medium"
"9324",9,1002,6,1002,1000,"medium"
"9325",9,1002,6,1002,1000,"medium"
"9326",9,1002,6,1002,1000,"medium"
"9327",9,1002,6,1002,1000,"medium"
"9328",9,547,9,547,5049,"reached_max"
"9329",9,1002,6,1002,1000,"medium"
"9330",9,1002,6,1002,1000,"medium"
"9331",9,1002,6,1002,1000,"medium"
"9332",9,1002,6,1002,1000,"medium"
"9333",9,1002,6,1002,1000,"medium"
"9334",9,1002,6,1002,1000,"medium"
"9335",9,1002,6,1002,1000,"medium"
"9336",9,1002,6,1002,1000,"medium"
"9337",9,1002,6,1002,1000,"medium"
"9338",9,1002,6,1002,1000,"medium"
"9339",9,1002,6,1002,1000,"medium"
"9340",9,496,9,496,5138,"reached_max"
"9341",9,1002,6,1002,1000,"medium"
"9342",9,1002,6,1002,1000,"medium"
"9343",9,1002,6,1002,1000,"medium"
"9344",9,1002,6,1002,1000,"medium"
"9345",9,1002,6,1002,1000,"medium"
"9346",9,1002,6,1002,1000,"medium"
"9347",9,1002,6,1002,1000,"medium"
"9348",9,1002,6,1002,1000,"medium"
"9349",9,1002,6,1002,1000,"medium"
"9350",9,1002,6,1002,1000,"medium"
"9351",9,1002,6,1002,1000,"medium"
"9352",9,1002,6,1002,1000,"medium"
"9353",9,1002,6,1002,1000,"medium"
"9354",9,1002,6,1002,1000,"medium"
"9355",9,690,9,690,5277,"reached_max"
"9356",9,1002,6,1002,1000,"medium"
"9357",9,1002,6,1002,1000,"medium"
"9358",9,1002,6,1002,1000,"medium"
"9359",9,1002,6,1002,1000,"medium"
"9360",9,1002,6,1002,1000,"medium"
"9361",9,1002,6,1002,1000,"medium"
"9362",9,1002,6,1002,1000,"medium"
"9363",9,1002,6,1002,1000,"medium"
"9364",9,1002,6,1002,1000,"medium"
"9365",9,1002,6,1002,1000,"medium"
"9366",9,1002,6,1002,1000,"medium"
"9367",9,1002,6,1002,1000,"medium"
"9368",9,1002,6,1002,1000,"medium"
"9369",9,1002,6,1002,1000,"medium"
"9370",9,1002,6,1002,1000,"medium"
"9371",9,1002,6,1002,1000,"medium"
"9372",9,1002,6,1002,1000,"medium"
"9373",9,1002,6,1002,1000,"medium"
"9374",9,813,9,813,5115,"reached_max"
"9375",9,1002,6,1002,1000,"medium"
"9376",9,1002,6,1002,1000,"medium"
"9377",9,1002,6,1002,1000,"medium"
"9378",9,1002,6,1002,1000,"medium"
"9379",9,1002,6,1002,1000,"medium"
"9380",9,175,9,175,5053,"reached_max"
"9381",9,1002,6,1002,1000,"medium"
"9382",9,1002,6,1002,1000,"medium"
"9383",9,1002,6,1002,1000,"medium"
"9384",9,1002,6,1002,1000,"medium"
"9385",9,1002,6,1002,1000,"medium"
"9386",9,1002,6,1002,1000,"medium"
"9387",9,1002,6,1002,1000,"medium"
"9388",9,1002,6,1002,1000,"medium"
"9389",9,1002,6,1002,1000,"medium"
"9390",9,1002,6,1002,1000,"medium"
"9391",9,1002,6,1002,1000,"medium"
"9392",9,1002,6,1002,1000,"medium"
"9393",9,1002,6,1002,1000,"medium"
"9394",9,1002,6,1002,1000,"medium"
"9395",9,1002,6,1002,1000,"medium"
"9396",9,1002,6,1002,1000,"medium"
"9397",9,1002,6,1002,1000,"medium"
"9398",9,1002,6,1002,1000,"medium"
"9399",9,1002,6,1002,1000,"medium"
"9400",9,1002,6,1002,1000,"medium"
"9401",9,1002,6,1002,1000,"medium"
"9402",9,1002,6,1002,1000,"medium"
"9403",9,1002,6,1002,1000,"medium"
"9404",9,1002,6,1002,1000,"medium"
"9405",9,1002,6,1002,1000,"medium"
"9406",9,1002,6,1002,1000,"medium"
"9407",9,1002,6,1002,1000,"medium"
"9408",9,1002,6,1002,1000,"medium"
"9409",9,1002,6,1002,1000,"medium"
"9410",9,1002,6,1002,1000,"medium"
"9411",9,1002,6,1002,1000,"medium"
"9412",9,1002,6,1002,1000,"medium"
"9413",9,1002,6,1002,1000,"medium"
"9414",9,1002,6,1002,1000,"medium"
"9415",9,1002,6,1002,1000,"medium"
"9416",9,1002,6,1002,1000,"medium"
"9417",9,1002,6,1002,1000,"medium"
"9418",9,1002,6,1002,1000,"medium"
"9419",9,1002,6,1002,1000,"medium"
"9420",9,1002,6,1002,1000,"medium"
"9421",9,1002,6,1002,1000,"medium"
"9422",9,1002,6,1002,1000,"medium"
"9423",9,1002,6,1002,1000,"medium"
"9424",9,1002,6,1002,1000,"medium"
"9425",9,1002,6,1002,1000,"medium"
"9426",9,1002,6,1002,1000,"medium"
"9427",9,1002,6,1002,1000,"medium"
"9428",9,1002,6,1002,1000,"medium"
"9429",9,1002,6,1002,1000,"medium"
"9430",9,1002,6,1002,1000,"medium"
"9431",9,1002,6,1002,1000,"medium"
"9432",9,1002,6,1002,1000,"medium"
"9433",9,1002,6,1002,1000,"medium"
"9434",9,1002,6,1002,1000,"medium"
"9435",9,1002,6,1002,1000,"medium"
"9436",9,1002,6,1002,1000,"medium"
"9437",9,1002,6,1002,1000,"medium"
"9438",9,1002,6,1002,1000,"medium"
"9439",9,1002,6,1002,1000,"medium"
"9440",9,1002,6,1002,1000,"medium"
"9441",9,1002,6,1002,1000,"medium"
"9442",9,1002,6,1002,1000,"medium"
"9443",9,1002,6,1002,1000,"medium"
"9444",9,1002,6,1002,1000,"medium"
"9445",9,1002,6,1002,1000,"medium"
"9446",9,1002,6,1002,1000,"medium"
"9447",9,1002,6,1002,1000,"medium"
"9448",9,110,9,110,5348,"reached_max"
"9449",9,1002,6,1002,1000,"medium"
"9450",9,1002,6,1002,1000,"medium"
"9451",9,1002,6,1002,1000,"medium"
"9452",9,1002,6,1002,1000,"medium"
"9453",9,1002,6,1002,1000,"medium"
"9454",9,1002,6,1002,1000,"medium"
"9455",9,1002,6,1002,1000,"medium"
"9456",9,1002,6,1002,1000,"medium"
"9457",9,1002,6,1002,1000,"medium"
"9458",9,1002,6,1002,1000,"medium"
"9459",9,290,9,290,5399,"reached_max"
"9460",9,1002,6,1002,1000,"medium"
"9461",9,1002,6,1002,1000,"medium"
"9462",9,1002,6,1002,1000,"medium"
"9463",9,1002,6,1002,1000,"medium"
"9464",9,1002,6,1002,1000,"medium"
"9465",9,1002,6,1002,1000,"medium"
"9466",9,1002,6,1002,1000,"medium"
"9467",9,1002,6,1002,1000,"medium"
"9468",9,1002,6,1002,1000,"medium"
"9469",9,1002,6,1002,1000,"medium"
"9470",9,1002,6,1002,1000,"medium"
"9471",9,1002,6,1002,1000,"medium"
"9472",9,1002,6,1002,1000,"medium"
"9473",9,1002,6,1002,1000,"medium"
"9474",9,1002,6,1002,1000,"medium"
"9475",9,1002,6,1002,1000,"medium"
"9476",9,1002,6,1002,1000,"medium"
"9477",9,1002,6,1002,1000,"medium"
"9478",9,1002,6,1002,1000,"medium"
"9479",9,1002,6,1002,1000,"medium"
"9480",9,1002,6,1002,1000,"medium"
"9481",9,1002,6,1002,1000,"medium"
"9482",9,1002,6,1002,1000,"medium"
"9483",9,1002,6,1002,1000,"medium"
"9484",9,1002,6,1002,1000,"medium"
"9485",9,1002,6,1002,1000,"medium"
"9486",9,1002,6,1002,1000,"medium"
"9487",9,1002,6,1002,1000,"medium"
"9488",9,1002,6,1002,1000,"medium"
"9489",9,1002,6,1002,1000,"medium"
"9490",9,1002,6,1002,1000,"medium"
"9491",9,1002,6,1002,1000,"medium"
"9492",9,205,9,205,5062,"reached_max"
"9493",9,1002,6,1002,1000,"medium"
"9494",9,1002,6,1002,1000,"medium"
"9495",9,1002,6,1002,1000,"medium"
"9496",9,1002,6,1002,1000,"medium"
"9497",9,1002,6,1002,1000,"medium"
"9498",9,1002,6,1002,1000,"medium"
"9499",9,1002,6,1002,1000,"medium"
"9500",9,1002,6,1002,1000,"medium"
"9501",9,1002,6,1002,1000,"medium"
"9502",9,1002,6,1002,1000,"medium"
"9503",9,1002,6,1002,1000,"medium"
"9504",9,1002,6,1002,1000,"medium"
"9505",9,1002,6,1002,1000,"medium"
