"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"7974",7,122,69,233,5402,"reached_max"
"7975",7,2955,19,8281,5280,"reached_max"
"7976",7,3698,21,10001,1000,"medium"
"7977",7,5214,15,10001,1000,"medium"
"7978",7,2967,25,4191,5402,"reached_max"
"7979",7,8809,19,9920,5192,"reached_max"
"7980",7,290,22,5559,5374,"reached_max"
"7981",7,292,27,958,5269,"reached_max"
"7982",7,228,44,367,5227,"reached_max"
"7983",7,9863,13,9863,1000,"extinction"
"7984",7,6814,18,10001,1000,"medium"
"7985",7,1558,24,4975,5048,"reached_max"
"7986",7,3409,20,10001,1000,"medium"
"7987",7,134,23,426,5280,"reached_max"
"7988",7,2806,18,10001,1000,"medium"
"7989",7,2205,19,4062,5014,"reached_max"
"7990",7,9623,20,10001,1000,"medium"
"7991",7,319,31,641,5029,"reached_max"
"7992",7,1516,23,3883,5142,"reached_max"
"7993",7,2073,19,10001,1000,"medium"
"7994",7,3030,27,3531,5201,"reached_max"
"7995",7,8480,16,9563,5374,"reached_max"
"7996",7,3583,21,10001,1000,"medium"
"7997",7,1099,23,2334,5162,"reached_max"
"7998",7,2900,18,5794,5160,"reached_max"
"7999",7,5406,18,8680,5163,"reached_max"
"8000",7,5572,23,7589,5120,"reached_max"
"8001",8,7459,19,10001,1000,"medium"
"8002",8,2403,26,10001,1000,"medium"
"8003",8,40,133,140,5233,"reached_max"
"8004",8,4917,22,10001,1000,"medium"
"8005",8,5857,23,10001,1000,"medium"
"8006",8,764,28,5891,5217,"reached_max"
"8007",8,393,28,1951,5419,"reached_max"
"8008",8,39,100,159,5345,"reached_max"
"8009",8,4965,27,7158,5014,"reached_max"
"8010",8,8926,26,10001,1000,"medium"
"8011",8,1468,25,10001,1000,"medium"
"8012",8,1437,20,5232,5101,"reached_max"
"8013",8,6004,25,10001,1000,"medium"
"8014",8,9164,22,10001,1000,"medium"
"8015",8,2521,22,10001,1000,"medium"
"8016",8,8606,25,10001,1000,"medium"
"8017",8,3469,21,10001,1000,"medium"
"8018",8,4206,22,6533,5033,"reached_max"
"8019",8,4866,27,10001,1000,"medium"
"8020",8,54,117,164,5151,"reached_max"
"8021",8,1561,28,4403,5009,"reached_max"
"8022",8,4301,23,10001,1000,"medium"
"8023",8,257,39,391,5207,"reached_max"
"8024",8,865,26,10001,1000,"medium"
"8025",8,298,29,824,5341,"reached_max"
"8026",8,3397,28,4197,5303,"reached_max"
"8027",8,268,24,10001,1000,"medium"
"8028",8,8091,25,10001,1000,"medium"
"8029",8,9765,16,9765,1000,"extinction"
"8030",8,3391,28,10001,1000,"medium"
"8031",8,4766,24,8963,5287,"reached_max"
"8032",8,4677,26,10001,1000,"medium"
"8033",8,701,27,2157,5360,"reached_max"
"8034",8,610,34,1106,5054,"reached_max"
"8035",8,6021,23,10001,1000,"medium"
"8036",8,83,36,991,5077,"reached_max"
"8037",8,2142,28,10001,1000,"medium"
"8038",8,979,28,10001,1000,"medium"
"8039",8,2835,26,10001,1000,"medium"
"8040",8,5717,25,10001,1000,"medium"
"8041",8,5577,25,10001,1000,"medium"
"8042",8,324,17,10001,1000,"medium"
"8043",8,8616,24,10001,1000,"medium"
"8044",8,6834,25,10001,1000,"medium"
"8045",8,5388,26,10001,1000,"medium"
"8046",8,7586,22,8700,5074,"reached_max"
"8047",8,2519,23,10001,1000,"medium"
"8048",8,7772,21,10001,1000,"medium"
"8049",8,9160,20,10001,1000,"medium"
"8050",8,8084,21,10001,1000,"medium"
"8051",8,1981,22,7436,5300,"reached_max"
"8052",8,3551,27,10001,1000,"medium"
"8053",8,4550,22,5384,5029,"reached_max"
"8054",8,8327,21,10001,1000,"medium"
"8055",8,2541,25,10001,1000,"medium"
"8056",8,2869,23,7565,5091,"reached_max"
"8057",8,3417,25,6481,5005,"reached_max"
"8058",8,3890,24,10001,1000,"medium"
"8059",8,5766,22,10001,1000,"medium"
"8060",8,7692,28,10001,1000,"medium"
"8061",8,277,20,10001,1000,"medium"
"8062",8,37,122,147,5184,"reached_max"
"8063",8,7964,23,10001,1000,"medium"
"8064",8,906,23,1389,5386,"reached_max"
"8065",8,374,21,939,5168,"reached_max"
"8066",8,8936,26,10001,1000,"medium"
"8067",8,8510,27,10001,1000,"medium"
"8068",8,442,29,1230,5375,"reached_max"
"8069",8,2654,26,3555,5148,"reached_max"
"8070",8,4748,27,9963,5236,"reached_max"
"8071",8,5318,31,10001,1000,"medium"
"8072",8,3459,24,10001,1000,"medium"
"8073",8,7998,23,10001,1000,"medium"
"8074",8,3405,16,3405,1000,"extinction"
"8075",8,105,23,10001,1000,"medium"
"8076",8,40,115,143,5106,"reached_max"
"8077",8,144,22,10001,1000,"medium"
"8078",8,106,39,1073,5278,"reached_max"
"8079",8,8844,21,10001,1000,"medium"
"8080",8,9706,24,10001,1000,"medium"
"8081",8,6297,23,10001,1000,"medium"
"8082",8,277,22,10001,1000,"medium"
"8083",8,9167,24,10001,1000,"medium"
"8084",8,2769,22,10001,1000,"medium"
"8085",8,2448,21,10001,1000,"medium"
"8086",8,8733,26,10001,1000,"medium"
"8087",8,2321,28,3603,5289,"reached_max"
"8088",8,37,144,145,5273,"reached_max"
"8089",8,6311,27,10001,1000,"medium"
"8090",8,98,22,10001,1000,"medium"
"8091",8,446,35,1357,5052,"reached_max"
"8092",8,580,29,10001,1000,"medium"
"8093",8,1601,24,2263,5254,"reached_max"
"8094",8,1663,29,2469,5310,"reached_max"
"8095",8,2732,29,10001,1000,"medium"
"8096",8,695,25,10001,1000,"medium"
"8097",8,1127,31,2352,5103,"reached_max"
"8098",8,2365,16,2365,1000,"extinction"
"8099",8,562,32,873,5348,"reached_max"
"8100",8,3772,26,5466,5017,"reached_max"
"8101",8,8088,23,10001,1000,"medium"
"8102",8,2265,18,10001,1000,"medium"
"8103",8,106,20,6820,5150,"reached_max"
"8104",8,48,52,206,5293,"reached_max"
"8105",8,332,26,10001,1000,"medium"
"8106",8,1876,23,9483,5251,"reached_max"
"8107",8,594,34,5792,5147,"reached_max"
"8108",8,5604,26,7020,5006,"reached_max"
"8109",8,569,25,6283,5095,"reached_max"
"8110",8,966,25,3666,5182,"reached_max"
"8111",8,53,131,131,5348,"reached_max"
"8112",8,1886,25,10001,1000,"medium"
"8113",8,465,27,3002,5064,"reached_max"
"8114",8,7715,23,10001,1000,"medium"
"8115",8,4830,26,5738,5014,"reached_max"
"8116",8,3559,13,3559,1000,"extinction"
"8117",8,3577,24,10001,1000,"medium"
"8118",8,1249,27,10001,1000,"medium"
"8119",8,7267,23,10001,1000,"medium"
"8120",8,56,103,191,5174,"reached_max"
"8121",8,9251,28,10001,1000,"medium"
"8122",8,2013,22,10001,1000,"medium"
"8123",8,4097,24,10001,1000,"medium"
"8124",8,3279,28,10001,1000,"medium"
"8125",8,667,32,969,5084,"reached_max"
"8126",8,1106,21,10001,1000,"medium"
"8127",8,1621,28,3470,5046,"reached_max"
"8128",8,1701,26,10001,1000,"medium"
"8129",8,4454,28,5225,5077,"reached_max"
"8130",8,4385,26,10001,1000,"medium"
"8131",8,4886,19,10001,1000,"medium"
"8132",8,9299,22,10001,1000,"medium"
"8133",8,77,36,1463,5172,"reached_max"
"8134",8,384,35,2913,5155,"reached_max"
"8135",8,7458,26,10001,1000,"medium"
"8136",8,3117,31,6558,5421,"reached_max"
"8137",8,1845,20,10001,1000,"medium"
"8138",8,5131,21,10001,1000,"medium"
"8139",8,65,43,393,5165,"reached_max"
"8140",8,354,28,2215,5237,"reached_max"
"8141",8,3597,24,10001,1000,"medium"
"8142",8,7911,25,9169,5320,"reached_max"
"8143",8,770,36,1184,5132,"reached_max"
"8144",8,1858,19,10001,1000,"medium"
"8145",8,7877,15,7877,1000,"extinction"
"8146",8,1738,20,10001,1000,"medium"
"8147",8,3086,25,10001,1000,"medium"
"8148",8,6494,23,6860,5213,"reached_max"
"8149",8,3779,22,10001,1000,"medium"
"8150",8,1127,26,7520,5095,"reached_max"
"8151",8,2414,28,3077,5138,"reached_max"
"8152",8,4369,20,10001,1000,"medium"
"8153",8,3332,27,10001,1000,"medium"
"8154",8,1448,24,10001,1000,"medium"
"8155",8,8775,25,10001,1000,"medium"
"8156",8,3383,29,10001,1000,"medium"
"8157",8,7414,21,9057,5162,"reached_max"
"8158",8,6669,27,10001,1000,"medium"
"8159",8,8958,26,10001,1000,"medium"
"8160",8,167,31,3076,5196,"reached_max"
"8161",8,898,24,10001,1000,"medium"
"8162",8,5048,18,5361,5242,"reached_max"
"8163",8,8149,29,10001,1000,"medium"
"8164",8,3122,25,10001,1000,"medium"
"8165",8,7689,26,10001,1000,"medium"
"8166",8,1493,30,2435,5245,"reached_max"
"8167",8,3381,28,10001,1000,"medium"
"8168",8,4032,31,5279,5112,"reached_max"
"8169",8,2905,28,7230,5290,"reached_max"
"8170",8,3273,28,3692,5016,"reached_max"
"8171",8,4298,28,10001,1000,"medium"
"8172",8,8092,23,8456,5172,"reached_max"
"8173",8,9360,24,10001,1000,"medium"
"8174",8,517,35,3964,5185,"reached_max"
"8175",8,7382,23,10001,1000,"medium"
"8176",8,895,28,10001,1000,"medium"
"8177",8,437,27,10001,1000,"medium"
"8178",8,3100,23,8349,5046,"reached_max"
"8179",8,5140,26,10001,1000,"medium"
"8180",8,752,32,2647,5070,"reached_max"
"8181",8,1525,29,6637,5049,"reached_max"
"8182",8,1895,26,10001,1000,"medium"
"8183",8,67,163,172,5108,"reached_max"
"8184",8,3049,25,5967,5000,"reached_max"
"8185",8,3168,33,6322,5038,"reached_max"
"8186",8,7593,21,8666,5008,"reached_max"
"8187",8,6560,25,10001,1000,"medium"
"8188",8,1289,22,10001,1000,"medium"
"8189",8,3555,27,4960,5266,"reached_max"
"8190",8,130,32,2609,5162,"reached_max"
"8191",8,134,16,134,1000,"extinction"
"8192",8,2576,28,10001,1000,"medium"
"8193",8,6190,20,10001,1000,"medium"
"8194",8,7937,18,10001,1000,"medium"
"8195",8,5911,27,6967,5306,"reached_max"
"8196",8,7446,27,10001,1000,"medium"
"8197",8,9454,25,10001,1000,"medium"
"8198",8,8297,20,10001,1000,"medium"
"8199",8,7787,25,10001,1000,"medium"
"8200",8,2227,26,7552,5243,"reached_max"
"8201",8,4418,29,6732,5136,"reached_max"
"8202",8,3615,27,4978,5230,"reached_max"
"8203",8,39,158,109,5077,"reached_max"
"8204",8,644,28,1262,5081,"reached_max"
"8205",8,1437,26,1789,5439,"reached_max"
"8206",8,248,27,7739,5154,"reached_max"
"8207",8,7266,24,10001,1000,"medium"
"8208",8,6382,19,10001,1000,"medium"
"8209",8,6840,30,10001,1000,"medium"
"8210",8,7839,25,10001,1000,"medium"
"8211",8,5416,27,10001,1000,"medium"
"8212",8,6883,25,10001,1000,"medium"
"8213",8,5433,26,10001,1000,"medium"
"8214",8,290,22,9757,5187,"reached_max"
"8215",8,8167,24,10001,1000,"medium"
"8216",8,3627,22,10001,1000,"medium"
"8217",8,261,32,925,5090,"reached_max"
"8218",8,3079,28,5378,5286,"reached_max"
"8219",8,7053,20,10001,1000,"medium"
"8220",8,324,35,2826,5075,"reached_max"
"8221",8,4273,25,9295,5217,"reached_max"
"8222",8,5846,24,10001,1000,"medium"
"8223",8,7761,27,10001,1000,"medium"
"8224",8,1854,22,10001,1000,"medium"
"8225",8,4653,21,10001,1000,"medium"
"8226",8,1994,28,3957,5064,"reached_max"
"8227",8,4046,27,5904,5091,"reached_max"
"8228",8,928,21,2030,5415,"reached_max"
"8229",8,9086,27,10001,1000,"medium"
"8230",8,1457,28,2111,5073,"reached_max"
"8231",8,7279,24,8845,5381,"reached_max"
"8232",8,2305,19,10001,1000,"medium"
"8233",8,960,21,10001,1000,"medium"
"8234",8,3217,22,3789,5013,"reached_max"
"8235",8,108,33,1110,5178,"reached_max"
"8236",8,3669,22,10001,1000,"medium"
"8237",8,3538,19,10001,1000,"medium"
"8238",8,3246,29,10001,1000,"medium"
"8239",8,38,27,3227,5054,"reached_max"
"8240",8,2746,21,10001,1000,"medium"
"8241",8,8913,19,10001,1000,"medium"
"8242",8,5182,22,8085,5498,"reached_max"
"8243",8,627,24,7769,5135,"reached_max"
"8244",8,2807,25,10001,1000,"medium"
"8245",8,7498,26,10001,1000,"medium"
"8246",8,1759,27,10001,1000,"medium"
"8247",8,8933,24,10001,1000,"medium"
"8248",8,7425,22,9561,5001,"reached_max"
"8249",8,2823,28,8370,5421,"reached_max"
"8250",8,781,34,995,5122,"reached_max"
"8251",8,4678,26,10001,1000,"medium"
"8252",8,4577,28,6141,5240,"reached_max"
"8253",8,2408,27,3348,5380,"reached_max"
"8254",8,5202,20,10001,1000,"medium"
"8255",8,4092,22,10001,1000,"medium"
"8256",8,2521,26,6256,5061,"reached_max"
"8257",8,375,28,3481,5097,"reached_max"
"8258",8,8688,24,10001,1000,"medium"
"8259",8,1388,28,2431,5238,"reached_max"
"8260",8,6031,19,10001,1000,"medium"
"8261",8,2356,27,2874,5212,"reached_max"
"8262",8,136,15,136,1000,"extinction"
"8263",8,591,33,2764,5291,"reached_max"
"8264",8,3086,25,10001,1000,"medium"
"8265",8,4605,21,10001,1000,"medium"
"8266",8,170,24,3227,5268,"reached_max"
"8267",8,3333,21,10001,1000,"medium"
"8268",8,8564,22,10001,1000,"medium"
"8269",8,762,22,7488,5216,"reached_max"
"8270",8,7850,26,10001,1000,"medium"
"8271",8,3785,24,4440,5303,"reached_max"
"8272",8,6079,27,10001,1000,"medium"
"8273",8,4826,30,7283,5146,"reached_max"
"8274",8,464,31,3281,5209,"reached_max"
"8275",8,8462,25,10001,1000,"medium"
"8276",8,1288,29,10001,1000,"medium"
"8277",8,8788,16,8788,1000,"extinction"
"8278",8,4508,15,4508,1000,"extinction"
"8279",8,3153,29,5537,5150,"reached_max"
"8280",8,7743,23,10001,1000,"medium"
"8281",8,7344,20,10001,1000,"medium"
"8282",8,6996,17,10001,1000,"medium"
"8283",8,3067,22,10001,1000,"medium"
"8284",8,2216,21,9405,5312,"reached_max"
"8285",8,673,36,2175,5131,"reached_max"
"8286",8,399,27,10001,1000,"medium"
"8287",8,8517,26,10001,1000,"medium"
"8288",8,2558,29,10001,1000,"medium"
"8289",8,3653,28,10001,1000,"medium"
"8290",8,3030,24,10001,1000,"medium"
"8291",8,6240,24,10001,1000,"medium"
"8292",8,5909,20,10001,1000,"medium"
"8293",8,638,30,1788,5410,"reached_max"
"8294",8,552,27,10001,1000,"medium"
"8295",8,3220,23,4373,5163,"reached_max"
"8296",8,6971,19,10001,1000,"medium"
"8297",8,319,27,8348,5160,"reached_max"
"8298",8,8187,24,10001,1000,"medium"
"8299",8,202,33,686,5302,"reached_max"
"8300",8,6336,22,10001,1000,"medium"
"8301",8,7939,27,10001,1000,"medium"
"8302",8,1529,32,2162,5181,"reached_max"
"8303",8,3127,25,5947,5367,"reached_max"
"8304",8,2463,24,3352,5140,"reached_max"
"8305",8,629,32,1213,5174,"reached_max"
"8306",8,96,38,509,5094,"reached_max"
"8307",8,207,26,4202,5081,"reached_max"
"8308",8,9278,24,10001,1000,"medium"
"8309",8,3219,25,10001,1000,"medium"
"8310",8,751,26,9986,5418,"reached_max"
"8311",8,1510,23,5337,5215,"reached_max"
"8312",8,339,30,1294,5375,"reached_max"
"8313",8,1536,29,8341,5355,"reached_max"
"8314",8,813,26,10001,1000,"medium"
"8315",8,7793,24,10001,1000,"medium"
"8316",8,1492,37,2487,5299,"reached_max"
"8317",8,496,38,642,5285,"reached_max"
"8318",8,1580,24,2529,5263,"reached_max"
"8319",8,1289,18,10001,1000,"medium"
"8320",8,6937,25,10001,1000,"medium"
"8321",8,1103,30,2630,5140,"reached_max"
"8322",8,864,20,10001,1000,"medium"
"8323",8,7278,25,10001,1000,"medium"
"8324",8,135,38,810,5165,"reached_max"
"8325",8,3017,24,7632,5014,"reached_max"
"8326",8,9441,22,10001,1000,"medium"
"8327",8,5806,26,10001,1000,"medium"
"8328",8,533,25,10001,1000,"medium"
"8329",8,1673,26,10001,1000,"medium"
"8330",8,383,37,968,5154,"reached_max"
"8331",8,1451,30,3695,5114,"reached_max"
"8332",8,9132,24,10001,1000,"medium"
"8333",8,563,23,3030,5212,"reached_max"
"8334",8,4576,25,10001,1000,"medium"
"8335",8,7947,23,10001,1000,"medium"
"8336",8,349,29,10001,1000,"medium"
"8337",8,6650,27,10001,1000,"medium"
"8338",8,5897,25,10001,1000,"medium"
"8339",8,1863,30,4487,5327,"reached_max"
"8340",8,3894,19,10001,1000,"medium"
"8341",8,4793,22,10001,1000,"medium"
"8342",8,29,169,115,5223,"reached_max"
"8343",8,5272,23,8287,5411,"reached_max"
"8344",8,3298,23,10001,1000,"medium"
"8345",8,550,27,10001,1000,"medium"
"8346",8,1933,24,10001,1000,"medium"
"8347",8,1965,27,4037,5176,"reached_max"
"8348",8,3145,27,10001,1000,"medium"
"8349",8,1022,17,10001,1000,"medium"
"8350",8,2258,26,3708,5209,"reached_max"
"8351",8,2252,23,10001,1000,"medium"
"8352",8,772,27,10001,1000,"medium"
"8353",8,7790,18,10001,1000,"medium"
"8354",8,8998,23,10001,1000,"medium"
"8355",8,6757,19,10001,1000,"medium"
"8356",8,4342,30,10001,1000,"medium"
"8357",8,8747,20,10001,1000,"medium"
"8358",8,1782,22,10001,1000,"medium"
"8359",8,1653,27,8189,5517,"reached_max"
"8360",8,2304,26,4485,5257,"reached_max"
"8361",8,6998,25,10001,1000,"medium"
"8362",8,8814,24,10001,1000,"medium"
"8363",8,1950,24,10001,1000,"medium"
"8364",8,3391,20,10001,1000,"medium"
"8365",8,8784,23,10001,1000,"medium"
"8366",8,788,27,2342,5111,"reached_max"
"8367",8,6190,24,8051,5185,"reached_max"
"8368",8,7655,14,7655,1000,"extinction"
"8369",8,48,86,213,5230,"reached_max"
"8370",8,591,29,2108,5060,"reached_max"
"8371",8,6563,21,10001,1000,"medium"
"8372",8,1061,29,10001,1000,"medium"
"8373",8,3437,19,8513,5071,"reached_max"
"8374",8,3745,17,10001,1000,"medium"
"8375",8,4840,23,10001,1000,"medium"
"8376",8,2783,26,10001,1000,"medium"
"8377",8,5649,28,7804,5029,"reached_max"
"8378",8,7531,21,10001,1000,"medium"
"8379",8,4398,27,10001,1000,"medium"
"8380",8,755,28,10001,1000,"medium"
"8381",8,7125,25,10001,1000,"medium"
"8382",8,1605,30,4304,5238,"reached_max"
"8383",8,1880,26,10001,1000,"medium"
"8384",8,168,25,2875,5100,"reached_max"
"8385",8,6040,20,10001,1000,"medium"
"8386",8,73,43,413,5140,"reached_max"
"8387",8,1418,31,3720,5085,"reached_max"
"8388",8,3097,19,10001,1000,"medium"
"8389",8,2282,22,10001,1000,"medium"
"8390",8,736,36,1942,5039,"reached_max"
"8391",8,51,96,162,5451,"reached_max"
"8392",8,31,103,136,5038,"reached_max"
"8393",8,5835,24,10001,1000,"medium"
"8394",8,7196,24,8813,5026,"reached_max"
"8395",8,8701,26,10001,1000,"medium"
"8396",8,2331,16,2331,1000,"extinction"
"8397",8,9457,19,10001,1000,"medium"
"8398",8,2456,19,5065,5239,"reached_max"
"8399",8,5686,26,10001,1000,"medium"
"8400",8,54,65,177,5184,"reached_max"
"8401",8,6963,19,10001,1000,"medium"
"8402",8,6334,26,6469,5389,"reached_max"
"8403",8,423,22,3258,5065,"reached_max"
"8404",8,463,34,2870,5347,"reached_max"
"8405",8,2064,31,2393,5283,"reached_max"
"8406",8,3209,25,9587,5136,"reached_max"
"8407",8,8856,23,10001,1000,"medium"
"8408",8,4238,27,10001,1000,"medium"
"8409",8,4484,28,6623,5030,"reached_max"
"8410",8,1393,23,7261,5257,"reached_max"
"8411",8,5495,28,10001,1000,"medium"
"8412",8,504,30,2757,5164,"reached_max"
"8413",8,2284,27,10001,1000,"medium"
"8414",8,457,21,5257,5233,"reached_max"
"8415",8,2394,27,2787,5025,"reached_max"
"8416",8,2114,27,3095,5230,"reached_max"
"8417",8,2818,26,6197,5251,"reached_max"
"8418",8,2680,21,7117,5015,"reached_max"
"8419",8,4115,24,10001,1000,"medium"
"8420",8,557,23,10001,1000,"medium"
"8421",8,557,23,1196,5360,"reached_max"
"8422",8,5158,23,10001,1000,"medium"
"8423",8,5007,22,5402,5197,"reached_max"
"8424",8,8803,26,10001,1000,"medium"
"8425",8,1562,27,6144,5226,"reached_max"
"8426",8,4502,18,4916,5266,"reached_max"
"8427",8,2105,28,4693,5485,"reached_max"
"8428",8,3878,20,10001,1000,"medium"
"8429",8,85,31,1711,5164,"reached_max"
"8430",8,8017,28,10001,1000,"medium"
"8431",8,5280,17,10001,1000,"medium"
"8432",8,1133,27,3578,5105,"reached_max"
"8433",8,4313,21,10001,1000,"medium"
"8434",8,5951,24,10001,1000,"medium"
"8435",8,419,25,1274,5066,"reached_max"
"8436",8,1152,28,2397,5119,"reached_max"
"8437",8,416,25,10001,1000,"medium"
"8438",8,576,29,4700,5224,"reached_max"
"8439",8,84,36,475,5210,"reached_max"
"8440",8,1936,24,10001,1000,"medium"
"8441",8,151,16,151,1000,"extinction"
"8442",8,6334,24,10001,1000,"medium"
"8443",8,5930,25,10001,1000,"medium"
"8444",8,3952,17,10001,1000,"medium"
"8445",8,1272,31,3672,5083,"reached_max"
"8446",8,167,32,380,5115,"reached_max"
"8447",8,4203,19,6043,5012,"reached_max"
"8448",8,1707,27,10001,1000,"medium"
"8449",8,2608,27,10001,1000,"medium"
"8450",8,1757,24,3286,5102,"reached_max"
"8451",8,7904,24,10001,1000,"medium"
"8452",8,2883,30,7742,5130,"reached_max"
"8453",8,902,21,2840,5067,"reached_max"
"8454",8,596,24,10001,1000,"medium"
"8455",8,286,30,1923,5123,"reached_max"
"8456",8,9714,26,10001,1000,"medium"
"8457",8,4496,30,4664,5401,"reached_max"
"8458",8,720,29,1707,5206,"reached_max"
"8459",8,660,25,2192,5060,"reached_max"
"8460",8,1049,22,2368,5220,"reached_max"
"8461",8,1417,26,10001,1000,"medium"
"8462",8,1489,18,10001,1000,"medium"
"8463",8,5392,25,10001,1000,"medium"
"8464",8,1415,20,5128,5313,"reached_max"
"8465",8,3387,21,10001,1000,"medium"
"8466",8,8984,27,10001,1000,"medium"
"8467",8,2089,24,10001,1000,"medium"
"8468",8,319,34,1987,5142,"reached_max"
"8469",8,501,33,748,5006,"reached_max"
"8470",8,2449,27,10001,1000,"medium"
"8471",8,521,36,853,5254,"reached_max"
"8472",8,6110,26,10001,1000,"medium"
"8473",8,1561,22,10001,1000,"medium"
"8474",8,9905,25,10001,1000,"medium"
"8475",8,5111,23,10001,1000,"medium"
"8476",8,4520,28,10001,1000,"medium"
"8477",8,613,21,9456,5192,"reached_max"
"8478",8,8499,23,10001,1000,"medium"
"8479",8,5655,21,10001,1000,"medium"
"8480",8,6359,26,10001,1000,"medium"
"8481",8,789,28,10001,1000,"medium"
"8482",8,9368,27,10001,1000,"medium"
"8483",8,4106,29,10001,1000,"medium"
"8484",8,2075,25,8513,5401,"reached_max"
"8485",8,4515,23,10001,1047,"medium"
"8486",8,829,24,10001,1000,"medium"
"8487",8,2021,28,10001,1000,"medium"
"8488",8,1523,24,10001,1000,"medium"
"8489",8,568,21,3153,5153,"reached_max"
"8490",8,3659,28,10001,1000,"medium"
"8491",8,3231,21,4968,5211,"reached_max"
"8492",8,7132,20,10001,1000,"medium"
"8493",8,1836,32,4863,5388,"reached_max"
"8494",8,3378,32,7139,5397,"reached_max"
"8495",8,6401,29,10001,1000,"medium"
"8496",8,7021,23,7194,5237,"reached_max"
"8497",8,145,23,4726,5139,"reached_max"
"8498",8,60,69,214,5382,"reached_max"
"8499",8,9281,26,10001,1000,"medium"
"8500",8,1422,25,10001,1000,"medium"
"8501",8,2859,31,3609,5195,"reached_max"
"8502",8,4680,26,8938,5090,"reached_max"
"8503",8,1049,24,10001,1000,"medium"
"8504",8,213,26,10001,1000,"medium"
"8505",8,816,24,10001,1000,"medium"
"8506",8,8109,24,10001,1000,"medium"
"8507",8,1973,26,6310,5136,"reached_max"
"8508",8,8662,22,10001,1000,"medium"
"8509",8,507,36,818,5278,"reached_max"
"8510",8,2765,26,3811,5005,"reached_max"
"8511",8,2363,33,3450,5078,"reached_max"
"8512",8,9205,26,10001,1000,"medium"
"8513",8,1705,22,10001,1000,"medium"
"8514",8,85,26,10001,1000,"medium"
"8515",8,49,81,191,5208,"reached_max"
"8516",8,387,26,3070,5062,"reached_max"
"8517",8,3528,20,10001,1000,"medium"
"8518",8,1282,30,1985,5200,"reached_max"
"8519",8,1276,25,3004,5063,"reached_max"
"8520",8,2014,28,10001,1000,"medium"
"8521",8,7167,20,10001,1000,"medium"
"8522",8,7899,20,10001,1000,"medium"
"8523",8,68,35,722,5208,"reached_max"
"8524",8,326,33,630,5155,"reached_max"
"8525",8,8509,28,10001,1000,"medium"
"8526",8,1948,22,6145,5302,"reached_max"
"8527",8,277,30,10001,1000,"medium"
"8528",8,4458,27,6063,5105,"reached_max"
"8529",8,264,23,10001,1000,"medium"
"8530",8,4149,22,10001,1000,"medium"
"8531",8,1675,24,10001,1000,"medium"
"8532",8,2832,32,3072,5225,"reached_max"
"8533",8,1597,26,10001,1000,"medium"
"8534",8,3082,23,10001,1000,"medium"
"8535",8,1512,23,10001,1000,"medium"
"8536",8,4162,28,4303,5168,"reached_max"
"8537",8,52,87,194,5152,"reached_max"
"8538",8,2349,27,4285,5306,"reached_max"
"8539",8,397,30,3164,5412,"reached_max"
"8540",8,3006,27,10001,1000,"medium"
"8541",8,6192,19,10001,1000,"medium"
"8542",8,5594,21,10001,1000,"medium"
"8543",8,306,25,10001,1000,"medium"
"8544",8,3090,22,9804,5439,"reached_max"
"8545",8,1428,30,4805,5256,"reached_max"
"8546",8,35,141,192,5161,"reached_max"
"8547",8,125,84,269,5186,"reached_max"
"8548",8,91,24,10001,1000,"medium"
"8549",8,7033,21,10001,1000,"medium"
"8550",8,3115,27,10001,1000,"medium"
"8551",8,256,22,5650,5326,"reached_max"
"8552",8,1948,27,3016,5184,"reached_max"
"8553",8,9694,25,10001,1000,"medium"
"8554",8,1412,21,10001,1000,"medium"
"8555",8,1813,27,6970,5112,"reached_max"
"8556",8,6875,25,10001,1000,"medium"
"8557",8,7071,27,10001,1000,"medium"
"8558",8,59,39,572,5349,"reached_max"
"8559",8,7349,20,10001,1000,"medium"
"8560",8,7525,22,10001,1000,"medium"
"8561",8,9984,26,10001,1000,"medium"
"8562",8,8432,24,10001,1000,"medium"
"8563",8,6525,27,10001,1000,"medium"
"8564",8,3294,23,10001,1000,"medium"
"8565",8,2223,23,10001,1000,"medium"
"8566",8,228,44,541,5458,"reached_max"
"8567",8,1559,26,10001,1000,"medium"
"8568",8,5938,26,10001,1000,"medium"
"8569",8,4758,22,10001,1000,"medium"
"8570",8,6170,26,10001,1000,"medium"
"8571",8,9822,21,10001,1000,"medium"
"8572",8,335,29,3273,5458,"reached_max"
"8573",8,9213,25,10001,1000,"medium"
"8574",8,2431,22,10001,1000,"medium"
"8575",8,1046,32,3319,5428,"reached_max"
"8576",8,5653,30,9761,5180,"reached_max"
"8577",8,6497,27,10001,1000,"medium"
"8578",8,4029,28,10001,1000,"medium"
"8579",8,2709,31,6706,5164,"reached_max"
"8580",8,6595,26,8916,5111,"reached_max"
"8581",8,4409,27,10001,1000,"medium"
"8582",8,3294,19,10001,1000,"medium"
"8583",8,7129,19,10001,1000,"medium"
"8584",8,4522,23,10001,1000,"medium"
"8585",8,99,43,708,5051,"reached_max"
"8586",8,6016,25,10001,1000,"medium"
"8587",8,579,27,2703,5427,"reached_max"
"8588",8,180,25,1482,5188,"reached_max"
"8589",8,628,30,10001,1000,"medium"
"8590",8,2226,25,9427,5292,"reached_max"
"8591",8,8301,25,10001,1000,"medium"
"8592",8,3635,24,9948,5199,"reached_max"
