"migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
4,0.9,1339,8,1339,8,1,1
4,0.9,108,4,108,4,1,1
4,0.9,1586,7,1586,7,1,1
4,0.9,1264,7,1264,7,0.928571428571429,1
4,0.9,2468,8,2468,8,1,1
4,0.9,1428,6,1428,6,1,1
4,0.9,3240,6,3240,6,1,1
4,0.9,463,7,463,7,1,1
4,0.9,3238,8,3238,8,1,1
4,0.9,1277,5,1277,5,1,1
4,0.9,5904,6,5904,6,1,1
4,0.9,186,8,186,8,1,1
4,0.9,6560,6,6560,6,1,1
4,0.9,531,7,531,7,1,1
4,0.9,1780,7,1780,7,1,1
4,0.9,555,5,555,5,1,1
4,0.9,2556,6,2556,6,1,1
4,0.9,1023,7,1023,7,1,1
4,0.9,864,6,864,6,1,1
4,0.9,2849,5,2849,5,1,1
4,0.9,3394,6,3394,6,1,1
4,0.9,2451,8,2451,8,1,1
4,0.9,600,7,600,7,1,1
4,0.9,838,8,838,8,1,1
4,0.9,612,6,612,6,1,1
4,0.9,1926,4,1926,4,1,1
4,0.9,1973,7,1973,7,1,1
4,0.9,7129,7,7129,7,1,1
4,0.9,4958,6,4958,6,1,1
4,0.9,749,7,749,7,1,1
4,0.9,1933,8,1933,8,0.9375,1
4,0.9,2644,7,2644,7,1,1
4,0.9,1480,7,1480,7,1,1
4,0.9,982,7,982,7,1,1
4,0.9,1281,7,1281,7,1,1
4,0.9,139,8,139,8,1,1
4,0.9,1043,8,1043,8,1,1
4,0.9,6407,6,6407,6,1,1
4,0.9,701,6,701,6,1,1
4,0.9,1239,8,1239,8,1,1
4,0.9,474,8,474,8,1,1
4,0.9,394,8,394,8,1,1
4,0.9,726,8,726,8,1,1
4,0.9,2277,7,2277,7,1,1
4,0.9,992,7,992,7,1,1
4,0.9,1184,8,1184,8,1,1
4,0.9,3196,8,3196,8,1,1
4,0.9,196,5,196,5,1,1
4,0.9,486,4,486,4,0.875,1
4,0.9,1390,8,1390,8,0.875,1
4,0.9,6637,8,6637,8,0.875,1
4,0.9,1979,7,1979,7,1,1
4,0.9,1106,8,1106,8,0.875,1
4,0.9,233,7,233,7,0.928571428571429,1
4,0.9,997,4,997,4,1,1
4,0.9,525,7,525,7,1,1
4,0.9,886,8,886,8,1,1
4,0.9,1627,7,1627,7,1,1
4,0.9,4098,7,4098,7,1,1
4,0.9,2157,5,2157,5,1,1
4,0.9,556,7,556,7,1,1
4,0.9,1049,8,1049,8,1,1
4,0.9,1436,7,1436,7,1,1
4,0.9,914,8,914,8,1,1
4,0.9,760,7,760,7,1,1
4,0.9,2776,6,2776,6,1,1
4,0.9,1914,8,1914,8,1,1
4,0.9,1124,7,1124,7,1,1
4,0.9,729,7,729,7,1,1
4,0.9,4071,7,4071,7,1,1
4,0.9,2447,8,2447,8,1,1
4,0.9,1979,7,1979,7,1,1
4,0.9,2341,6,2341,6,1,1
4,0.9,7245,8,7245,8,1,1
4,0.9,312,7,312,7,1,1
4,0.9,850,8,850,8,1,1
4,0.9,827,8,827,8,1,1
4,0.9,683,7,683,7,1,1
4,0.9,432,8,432,8,1,1
4,0.9,2520,7,2520,7,1,1
4,0.9,615,8,615,8,1,1
4,0.9,2654,7,2654,7,1,1
4,0.9,598,6,598,6,1,1
4,0.9,1046,7,1046,7,1,1
4,0.9,1094,8,1094,8,1,1
4,0.9,1382,6,1382,6,1,1
4,0.9,819,8,819,8,0.875,1
4,0.9,2228,8,2228,8,1,1
4,0.9,760,8,760,8,1,1
4,0.9,149,8,149,8,1,1
4,0.9,400,7,400,7,1,1
4,0.9,239,8,239,8,1,1
4,0.9,2025,8,2025,8,1,1
4,0.9,140,6,140,6,1,1
4,0.9,1174,7,1174,7,1,1
4,0.9,2434,5,2434,5,1,1
4,0.9,1971,7,1971,7,1,1
4,0.9,180,8,180,8,1,1
4,0.9,2950,8,2950,8,1,1
4,0.9,79,8,79,8,1,1
4,0.9,4323,5,4323,5,1,1
4,0.9,168,8,168,8,1,1
4,0.9,3490,6,3490,6,1,1
4,0.9,598,5,598,5,1,1
4,0.9,1440,8,1440,8,1,1
4,0.9,554,6,554,6,1,1
4,0.9,797,8,797,8,1,1
4,0.9,3444,8,3444,8,1,1
4,0.9,93,7,93,7,1,1
4,0.9,409,8,409,8,1,1
4,0.9,2026,8,2026,8,1,1
4,0.9,2934,7,2934,7,1,1
4,0.9,5551,8,5551,8,1,1
4,0.9,215,6,215,6,1,1
4,0.9,785,8,785,8,0.9375,1
4,0.9,1231,6,1231,6,1,1
4,0.9,644,8,644,8,1,1
4,0.9,4256,8,4256,8,1,1
4,0.9,912,6,912,6,1,1
4,0.9,58,8,58,8,1,1
4,0.9,1509,8,1509,8,1,1
4,0.9,1277,8,1277,8,1,1
4,0.9,885,7,885,7,1,1
4,0.9,347,8,347,8,1,1
4,0.9,401,8,401,8,1,1
4,0.9,3897,6,3897,6,1,1
4,0.9,1097,7,1097,7,1,1
4,0.9,140,7,140,7,1,1
4,0.9,419,7,419,7,1,1
4,0.9,124,8,124,8,1,1
4,0.9,85,8,85,8,1,1
4,0.9,443,7,443,7,1,1
4,0.9,8413,5,8413,5,1,1
4,0.9,8333,5,8333,5,1,1
4,0.9,3319,8,3319,8,1,1
4,0.9,2941,8,2941,8,1,1
4,0.9,1367,6,1367,6,1,1
4,0.9,2092,8,2092,8,1,1
4,0.9,2325,8,2325,8,1,1
4,0.9,490,8,490,8,1,1
4,0.9,1586,6,1586,6,0.916666666666667,1
4,0.9,241,8,241,8,1,1
4,0.9,2087,7,2087,7,1,1
4,0.9,539,7,539,7,1,1
4,0.9,2272,8,2272,8,1,1
4,0.9,846,5,846,5,1,1
4,0.9,6052,5,6052,5,1,1
4,0.9,244,8,244,8,1,1
4,0.9,2124,7,2124,7,1,1
4,0.9,467,5,467,5,1,1
4,0.9,578,5,578,5,1,1
4,0.9,136,7,136,7,1,1
4,0.9,2742,8,2742,8,1,1
4,0.9,207,8,207,8,1,1
4,0.9,1492,8,1492,8,1,1
4,0.9,3317,5,3317,5,1,1
4,0.9,1559,8,1559,8,1,1
4,0.9,1766,8,1766,8,1,1
4,0.9,309,8,309,8,1,1
4,0.9,820,6,820,6,1,1
4,0.9,1219,8,1219,8,1,1
4,0.9,1297,8,1297,8,1,1
4,0.9,630,6,630,6,1,1
4,0.9,876,8,876,8,1,1
4,0.9,123,8,123,8,1,1
4,0.9,226,7,226,7,1,1
4,0.9,1888,5,1888,5,1,1
4,0.9,80,8,80,8,1,1
4,0.9,292,8,292,8,1,1
4,0.9,2236,7,2236,7,1,1
4,0.9,2986,8,2986,8,1,1
4,0.9,1894,8,1894,8,1,1
4,0.9,176,6,176,6,1,1
4,0.9,425,8,425,8,1,1
4,0.9,2842,7,2842,7,1,1
4,0.9,1264,8,1264,8,1,1
4,0.9,774,8,774,8,1,1
4,0.9,1483,6,1483,6,1,1
4,0.9,4429,8,4429,8,1,1
4,0.9,2738,7,2738,7,1,1
4,0.9,993,11,188,1520,0.0398026315789474,3
4,0.9,1665,8,1665,8,1,1
4,0.9,624,6,624,6,1,1
4,0.9,2089,8,2089,8,1,1
4,0.9,238,7,238,7,1,1
4,0.9,573,8,573,8,1,1
4,0.9,1080,7,1080,7,1,1
4,0.9,3805,8,3805,8,1,1
4,0.9,2746,6,2746,6,1,1
4,0.9,1546,7,1546,7,1,1
4,0.9,137,8,137,8,1,1
4,0.9,5993,8,5993,8,1,1
4,0.9,100,6,100,6,1,1
4,0.9,2818,5,2818,5,1,1
4,0.9,325,8,325,8,1,1
4,0.9,404,8,404,8,1,1
4,0.9,1401,7,1401,7,1,1
4,0.9,185,8,185,8,1,1
4,0.9,1716,6,1716,6,1,1
4,0.9,2007,8,2007,8,1,1
4,0.9,214,8,214,8,1,1
4,0.9,1582,8,1582,8,1,1
4,0.9,150,7,150,7,1,1
4,0.9,861,8,861,8,1,1
4,0.9,6023,6,6023,6,1,1
4,0.9,204,7,204,7,1,1
4,0.9,1376,7,1376,7,1,1
4,0.9,322,6,322,6,1,1
4,0.9,3516,8,3516,8,1,1
4,0.9,1417,7,1417,7,1,1
4,0.9,66,8,66,8,1,1
4,0.9,1059,7,1059,7,1,1
4,0.9,2884,6,2884,6,1,1
4,0.9,1522,7,1522,7,1,1
4,0.9,1344,6,1344,6,0.916666666666667,1
4,0.9,3445,8,3445,8,1,1
4,0.9,349,8,349,8,1,1
4,0.9,2374,7,2374,7,1,1
4,0.9,497,8,497,8,1,1
4,0.9,2490,8,2490,8,1,1
4,0.9,1110,6,1110,6,1,1
4,0.9,3037,8,3037,8,1,1
4,0.9,298,7,298,7,1,1
4,0.9,643,8,643,8,1,1
4,0.9,330,8,330,8,1,1
4,0.9,680,7,680,7,1,1
4,0.9,3725,8,3725,8,1,1
4,0.9,1604,8,1604,8,1,1
4,0.9,1306,8,1306,8,1,1
4,0.9,246,7,246,7,1,1
4,0.9,1783,8,1783,8,1,1
4,0.9,910,7,910,7,1,1
4,0.9,146,8,146,8,1,1
4,0.9,132,8,132,8,1,1
4,0.9,396,7,396,7,1,1
4,0.9,1812,8,1812,8,1,1
4,0.9,48,8,48,8,1,1
4,0.9,2815,7,2815,7,1,1
4,0.9,535,15,229,1509,0.0248508946322068,3
4,0.9,1274,8,1274,8,1,1
4,0.9,1829,7,1829,7,1,1
4,0.9,3986,6,3986,6,1,1
4,0.9,140,8,140,8,1,1
4,0.9,1155,7,1155,7,1,1
4,0.9,983,8,983,8,1,1
4,0.9,1312,4,1312,4,1,1
4,0.9,767,8,767,8,1,1
4,0.9,4948,8,4948,8,1,1
4,0.9,55,8,55,8,1,1
4,0.9,290,8,290,8,1,1
4,0.9,394,8,394,8,1,1
4,0.9,2298,6,2298,6,1,1
4,0.9,1014,6,1014,6,1,1
4,0.9,2004,8,2004,8,1,1
4,0.9,51,6,51,6,1,1
4,0.9,3535,7,3535,7,1,1
4,0.9,1432,8,1432,8,1,1
4,0.9,111,5,111,5,1,1
4,0.9,1536,5,1536,5,1,1
4,0.9,509,8,509,8,1,1
4,0.9,418,8,418,8,1,1
4,0.9,888,7,888,7,1,1
4,0.9,219,8,219,8,1,1
4,0.9,427,8,427,8,1,1
4,0.9,285,6,285,6,1,1
4,0.9,270,6,270,6,1,1
4,0.9,230,6,230,6,1,1
4,0.9,2613,7,2613,7,1,1
4,0.9,80,7,80,7,1,1
4,0.9,3939,8,3939,8,1,1
4,0.9,633,8,633,8,1,1
4,0.9,2173,7,2173,7,1,1
4,0.9,296,7,296,7,1,1
4,0.9,921,6,921,6,1,1
4,0.9,52,8,52,8,1,1
4,0.9,1573,8,1573,8,1,1
4,0.9,427,8,427,8,1,1
4,0.9,201,5,201,5,1,1
4,0.9,2173,8,2173,8,1,1
4,0.9,1939,6,1939,6,1,1
4,0.9,402,8,402,8,1,1
4,0.9,1505,8,1505,8,1,1
4,0.9,4576,6,4576,6,1,1
4,0.9,220,8,220,8,1,1
4,0.9,2152,8,2152,8,1,1
4,0.9,1816,7,1816,7,1,1
4,0.9,706,8,706,8,1,1
4,0.9,1729,7,1729,7,1,1
4,0.9,1005,8,1005,8,1,1
4,0.9,2868,8,2868,8,1,1
4,0.9,482,8,482,8,1,1
4,0.9,1569,6,1569,6,1,1
4,0.9,2242,6,2242,6,1,1
4,0.9,1510,8,1510,8,1,1
4,0.9,594,8,594,8,1,1
4,0.9,5490,7,5490,7,1,1
4,0.9,455,8,455,8,1,1
4,0.9,765,8,765,8,1,1
4,0.9,167,8,167,8,1,1
4,0.9,1365,8,1365,8,1,1
4,0.9,4324,4,4324,4,1,1
4,0.9,830,8,830,8,1,1
4,0.9,1751,8,1751,8,1,1
4,0.9,97,8,97,8,1,1
4,0.9,532,8,532,8,1,1
4,0.9,2846,8,2846,8,1,1
4,0.9,3859,8,3859,8,1,1
4,0.9,1040,8,1040,8,1,1
4,0.9,1238,8,1238,8,1,1
4,0.9,384,5,384,5,1,1
4,0.9,332,7,332,7,1,1
4,0.9,173,8,173,8,1,1
4,0.9,3556,8,3556,8,1,1
4,0.9,906,8,906,8,1,1
4,0.9,4332,8,4332,8,1,1
4,0.9,597,8,597,8,1,1
4,0.9,953,5,953,5,1,1
4,0.9,782,7,782,7,1,1
4,0.9,1193,7,1193,7,1,1
4,0.9,1040,8,1040,8,1,1
4,0.9,6283,8,6283,8,1,1
4,0.9,459,8,459,8,1,1
4,0.9,1338,8,1338,8,1,1
4,0.9,381,8,381,8,1,1
4,0.9,2014,8,2014,8,1,1
4,0.9,1792,8,1792,8,1,1
4,0.9,151,8,151,8,1,1
4,0.9,1383,6,1383,6,1,1
4,0.9,208,8,208,8,1,1
4,0.9,3377,8,3377,8,1,1
4,0.9,1397,5,1397,5,1,1
4,0.9,2907,7,2907,7,1,1
4,0.9,101,7,101,7,1,1
4,0.9,4165,8,4165,8,1,1
4,0.9,4277,7,4277,7,1,1
4,0.9,2888,7,2888,7,1,1
4,0.9,356,8,356,8,1,1
4,0.9,504,8,504,8,1,1
4,0.9,3651,7,3651,7,1,1
4,0.9,522,4,522,4,1,1
4,0.9,2142,8,2142,8,1,1
4,0.9,1540,5,1540,5,1,1
4,0.9,277,7,277,7,1,1
4,0.9,7371,7,7371,7,1,1
4,0.9,1762,7,1762,7,1,1
4,0.9,879,7,879,7,1,1
4,0.9,1982,8,1982,8,1,1
4,0.9,531,6,531,6,1,1
4,0.9,3799,8,3799,8,1,1
4,0.9,1099,8,1099,8,1,1
4,0.9,1654,5,1654,5,1,1
4,0.9,5850,8,5850,8,1,1
4,0.9,790,8,790,8,1,1
4,0.9,6830,8,6830,8,1,1
4,0.9,1551,8,1551,8,1,1
4,0.9,1126,7,1126,7,1,1
4,0.9,254,6,254,6,1,1
4,0.9,764,8,764,8,1,1
4,0.9,354,8,354,8,1,1
4,0.9,444,8,444,8,1,1
4,0.9,2609,7,2609,7,1,1
4,0.9,1714,8,1714,8,1,1
4,0.9,1259,8,1259,8,1,1
4,0.9,106,8,106,8,1,1
4,0.9,529,8,529,8,1,1
4,0.9,1211,7,1211,7,1,1
4,0.9,1416,8,1416,8,1,1
4,0.9,1313,4,1313,4,1,1
4,0.9,2274,8,2274,8,1,1
4,0.9,682,8,682,8,1,1
4,0.9,601,7,601,7,1,1
4,0.9,5545,8,5545,8,1,1
4,0.9,1321,6,1321,6,1,1
4,0.9,2326,8,2326,8,1,1
4,0.9,1171,8,1171,8,1,1
4,0.9,2440,5,2440,5,1,1
4,0.9,5120,7,5120,7,1,1
4,0.9,500,8,500,8,1,1
4,0.9,1362,8,1362,8,1,1
4,0.9,938,7,938,7,1,1
4,0.9,3768,7,3768,7,1,1
4,0.9,2083,8,2083,8,1,1
4,0.9,529,7,529,7,1,1
4,0.9,309,8,309,8,1,1
4,0.9,64,7,64,7,1,1
4,0.9,2144,8,2144,8,1,1
4,0.9,3995,7,3995,7,1,1
4,0.9,5159,8,5159,8,1,1
4,0.9,848,8,848,8,1,1
4,0.9,1804,7,1804,7,1,1
4,0.9,3791,8,3791,8,1,1
4,0.9,1223,6,1223,6,1,1
4,0.9,876,7,876,7,1,1
4,0.9,568,6,568,6,1,1
4,0.9,1196,7,1196,7,1,1
4,0.9,892,8,892,8,1,1
4,0.9,2728,7,2728,7,1,1
4,0.9,1634,8,1634,8,1,1
4,0.9,2502,8,2502,8,1,1
4,0.9,5980,8,5980,8,1,1
4,0.9,277,8,277,8,1,1
4,0.9,1857,8,1857,8,1,1
4,0.9,1401,7,1401,7,1,1
4,0.9,92,8,92,8,1,1
4,0.9,6738,8,6738,8,1,1
4,0.9,3030,8,3030,8,1,1
4,0.9,257,8,257,8,1,1
4,0.9,781,5,781,5,1,1
4,0.9,2763,8,2763,8,1,1
4,0.9,7016,7,7016,7,1,1
4,0.9,1558,8,1558,8,1,1
4,0.9,1053,6,1053,6,1,1
4,0.9,4425,8,4425,8,1,1
4,0.9,292,7,292,7,1,1
4,0.9,301,6,301,6,1,1
4,0.9,718,5,718,5,1,1
4,0.9,6123,6,6123,6,1,1
4,0.9,1539,7,1539,7,1,1
4,0.9,922,8,922,8,1,1
4,0.9,299,8,299,8,1,1
4,0.9,2593,6,2593,6,1,1
4,0.9,1171,8,1171,8,1,1
4,0.9,617,5,617,5,1,1
4,0.9,1083,8,1083,8,0.875,1
4,0.9,341,8,341,8,1,1
4,0.9,390,7,390,7,1,1
4,0.9,550,8,550,8,1,1
4,0.9,361,8,361,8,1,1
4,0.9,2028,6,2028,6,1,1
4,0.9,2141,3,2141,3,1,1
4,0.9,51,5,51,5,1,1
4,0.9,1125,8,1125,8,1,1
4,0.9,1581,7,1581,7,1,1
4,0.9,1823,8,1823,8,1,1
4,0.9,549,4,549,4,1,1
4,0.9,2158,7,2158,7,1,1
4,0.9,2556,8,2556,8,1,1
4,0.9,889,8,889,8,1,1
4,0.9,1075,6,1075,6,1,1
4,0.9,606,8,606,8,1,1
4,0.9,316,7,316,7,1,1
4,0.9,319,7,319,7,1,1
4,0.9,1449,7,1449,7,1,1
4,0.9,279,6,279,6,0.833333333333333,1
4,0.9,4828,7,4828,7,1,1
4,0.9,3479,7,3479,7,1,1
4,0.9,198,7,198,7,0.785714285714286,1
4,0.9,4182,8,4182,8,1,1
4,0.9,883,6,883,6,1,1
4,0.9,958,8,958,8,1,1
4,0.9,943,7,943,7,1,1
4,0.9,1093,5,1093,5,1,1
4,0.9,1150,6,1150,6,1,1
4,0.9,211,8,211,8,1,1
4,0.9,330,5,330,5,1,1
4,0.9,2595,7,2595,7,1,1
4,0.9,3430,8,3430,8,1,1
4,0.9,821,8,821,8,1,1
4,0.9,97,8,97,8,1,1
4,0.9,1014,8,1014,8,1,1
4,0.9,515,7,515,7,1,1
4,0.9,828,8,828,8,1,1
4,0.9,51,8,51,8,1,1
4,0.9,1061,7,1061,7,1,1
4,0.9,1207,8,1207,8,1,1
4,0.9,264,7,264,7,1,1
4,0.9,956,8,956,8,1,1
4,0.9,630,6,630,6,1,1
4,0.9,2259,6,2259,6,1,1
4,0.9,2410,6,2410,6,1,1
4,0.9,45,7,45,7,1,1
4,0.9,759,6,759,6,1,1
4,0.9,2170,6,2170,6,1,1
4,0.9,1762,6,1762,6,1,1
4,0.9,390,6,390,6,1,1
4,0.9,587,8,587,8,1,1
4,0.9,379,7,379,7,1,1
4,0.9,2191,8,2191,8,1,1
4,0.9,4652,8,4652,8,1,1
4,0.9,1890,7,1890,7,1,1
4,0.9,785,8,785,8,1,1
4,0.9,3640,7,3640,7,1,1
4,0.9,375,7,375,7,1,1
4,0.9,2541,8,2541,8,1,1
4,0.9,1568,8,1568,8,1,1
4,0.9,2314,7,2314,7,1,1
4,0.9,341,7,341,7,1,1
4,0.9,756,8,756,8,1,1
4,0.9,641,6,641,6,1,1
4,0.9,3838,6,3838,6,1,1
4,0.9,184,6,184,6,1,1
4,0.9,658,5,658,5,1,1
4,0.9,290,8,290,8,1,1
4,0.9,480,7,480,7,1,1
4,0.9,2180,8,2180,8,1,1
4,0.9,849,8,849,8,1,1
4,0.9,3030,7,3030,7,1,1
4,0.9,286,7,286,7,1,1
4,0.9,2711,8,2711,8,1,1
4,0.9,2438,8,2438,8,1,1
4,0.9,443,8,443,8,1,1
4,0.9,1876,8,1876,8,1,1
4,0.9,1797,4,1797,4,1,1
4,0.9,1132,8,1132,8,1,1
4,0.9,132,8,132,8,1,1
4,0.9,859,8,859,8,1,1
4,0.9,5867,6,5867,6,1,1
4,0.9,139,7,139,7,1,1
4,0.9,765,8,765,8,1,1
4,0.9,2055,6,2055,6,1,1
4,0.9,211,8,211,8,1,1
4,0.9,3019,5,3019,5,1,1
4,0.9,861,7,861,7,0.928571428571429,1
4,0.9,2810,7,2810,7,1,1
4,0.9,517,8,517,8,1,1
4,0.9,906,6,906,6,1,1
4,0.9,3100,7,3100,7,1,1
4,0.9,124,8,124,8,1,1
4,0.9,1574,7,1574,7,1,1
4,0.9,336,8,336,8,1,1
4,0.9,591,3,591,3,1,1
4,0.9,1640,8,1640,8,1,1
4,0.9,1716,8,1716,8,1,1
4,0.9,3016,8,3016,8,1,1
4,0.9,7448,7,7448,7,0.928571428571429,1
4,0.9,201,7,201,7,1,1
4,0.9,76,8,76,8,1,1
4,0.9,1442,6,1442,6,1,1
4,0.9,737,8,737,8,1,1
4,0.9,675,8,675,8,1,1
4,0.9,1087,8,1087,8,1,1
4,0.9,8320,7,8320,7,1,1
4,0.9,1488,8,1488,8,1,1
4,0.9,4600,6,4600,6,1,1
4,0.9,2751,6,2751,6,1,1
4,0.9,2438,8,2438,8,1,1
4,0.9,1499,8,1499,8,1,1
4,0.9,2201,8,2201,8,1,1
4,0.9,871,5,871,5,1,1
4,0.9,690,8,690,8,1,1
4,0.9,851,8,851,8,1,1
4,0.9,1258,8,1258,8,1,1
4,0.9,2749,8,2749,8,1,1
4,0.9,2071,7,2071,7,1,1
4,0.9,3748,8,3748,8,1,1
4,0.9,1164,8,1164,8,1,1
4,0.9,331,8,331,8,1,1
4,0.9,1249,8,1249,8,1,1
4,0.9,3187,5,3187,5,1,1
4,0.9,5212,7,5212,7,1,1
4,0.9,735,6,735,6,1,1
4,0.9,2462,8,2462,8,1,1
4,0.9,719,6,719,6,1,1
4,0.9,182,8,182,8,1,1
4,0.9,1416,8,1416,8,1,1
4,0.9,852,8,852,8,1,1
4,0.9,522,7,522,7,1,1
4,0.9,580,8,580,8,1,1
4,0.9,2811,8,2811,8,1,1
4,0.9,1304,8,1304,8,1,1
4,0.9,1130,7,1130,7,1,1
4,0.9,546,8,546,8,1,1
4,0.9,1241,8,1241,8,1,1
4,0.9,3074,8,3074,8,1,1
4,0.9,4766,6,4766,6,1,1
4,0.9,472,8,472,8,1,1
4,0.9,170,6,170,6,1,1
4,0.9,478,7,478,7,1,1
4,0.9,838,8,838,8,1,1
4,0.9,385,5,385,5,1,1
4,0.9,187,7,187,7,1,1
4,0.9,756,8,756,8,1,1
4,0.9,343,8,343,8,1,1
4,0.9,3682,7,3682,7,1,1
4,0.9,4174,8,4174,8,1,1
4,0.9,599,7,599,7,1,1
4,0.9,1175,8,1175,8,1,1
4,0.9,139,8,139,8,1,1
4,0.9,1286,7,1286,7,1,1
4,0.9,102,8,102,8,1,1
4,0.9,764,8,764,8,1,1
4,0.9,135,8,135,8,1,1
4,0.9,177,6,177,6,1,1
4,0.9,464,8,464,8,1,1
4,0.9,388,7,388,7,1,1
4,0.9,1887,8,1887,8,1,1
4,0.9,741,5,741,5,1,1
4,0.9,1186,8,1186,8,1,1
4,0.9,57,7,57,7,1,1
4,0.9,244,28,74,1512,0.0201719576719577,3
4,0.9,1663,6,1663,6,1,1
4,0.9,222,7,222,7,1,1
4,0.9,118,7,118,7,1,1
4,0.9,2316,5,2316,5,1,1
4,0.9,1702,8,1702,8,1,1
4,0.9,870,8,870,8,1,1
4,0.9,4480,6,4480,6,1,1
4,0.9,2838,8,2838,8,1,1
4,0.9,3392,8,3392,8,1,1
4,0.9,1891,8,1891,8,1,1
4,0.9,1584,5,1584,5,1,1
4,0.9,146,8,146,8,1,1
4,0.9,532,7,532,7,1,1
4,0.9,250,8,250,8,1,1
4,0.9,806,6,806,6,1,1
4,0.9,4128,6,4128,6,1,1
4,0.9,2368,6,2368,6,1,1
4,0.9,4309,8,4309,8,0.9375,1
4,0.9,61,7,61,7,1,1
4,0.9,401,8,401,8,1,1
4,0.9,104,8,104,8,1,1
4,0.9,4287,8,4287,8,1,1
4,0.9,608,8,608,8,1,1
4,0.9,1841,7,1841,7,1,1
4,0.9,509,7,509,7,1,1
4,0.9,1853,6,1853,6,1,1
4,0.9,1372,6,1372,6,1,1
4,0.9,235,8,235,8,1,1
4,0.9,166,7,166,7,0.857142857142857,1
4,0.9,4042,7,4042,7,1,1
4,0.9,1321,7,1321,7,1,1
4,0.9,461,8,461,8,1,1
4,0.9,2345,8,2345,8,1,1
4,0.9,303,6,303,6,1,1
4,0.9,1083,7,1083,7,1,1
4,0.9,1097,8,1097,8,1,1
4,0.9,5959,7,5959,7,1,1
4,0.9,2533,7,2533,7,1,1
4,0.9,179,5,179,5,1,1
4,0.9,1928,8,1928,8,1,1
4,0.9,3751,6,3751,6,1,1
4,0.9,222,7,222,7,1,1
4,0.9,3598,7,3598,7,1,1
4,0.9,526,8,526,8,1,1
4,0.9,929,6,929,6,1,1
4,0.9,493,6,493,6,1,1
4,0.9,384,6,384,6,1,1
4,0.9,660,8,660,8,1,1
4,0.9,3515,5,3515,5,1,1
4,0.9,2768,8,2768,8,1,1
4,0.9,868,8,868,8,1,1
4,0.9,849,8,849,8,1,1
4,0.9,2506,8,2506,8,1,1
4,0.9,482,8,482,8,1,1
4,0.9,234,8,234,8,1,1
4,0.9,4146,7,4146,7,1,1
4,0.9,6692,7,6692,7,1,1
4,0.9,2768,8,2768,8,1,1
4,0.9,1790,8,1790,8,0.9375,1
4,0.9,4161,7,4161,7,1,1
4,0.9,179,6,179,6,1,1
4,0.9,1907,6,1907,6,1,1
4,0.9,604,8,604,8,1,1
4,0.9,1183,8,1183,8,1,1
4,0.9,463,5,463,5,1,1
4,0.9,1128,8,1128,8,1,1
4,0.9,376,8,376,8,1,1
4,0.9,295,8,295,8,1,1
4,0.9,2193,7,2193,7,1,1
4,0.9,2153,9,730,1560,0.0275641025641026,3
4,0.9,4653,6,4653,6,1,1
4,0.9,950,7,950,7,1,1
4,0.9,421,6,421,6,1,1
4,0.9,430,8,430,8,1,1
4,0.9,59,8,59,8,1,1
4,0.9,1759,6,1759,6,1,1
4,0.9,4674,7,4674,7,1,1
4,0.9,1674,7,1674,7,1,1
4,0.9,355,8,355,8,1,1
4,0.9,3333,4,3333,4,1,1
4,0.9,1045,7,1045,7,1,1
4,0.9,690,8,690,8,1,1
4,0.9,2657,8,2657,8,1,1
4,0.9,7605,8,7605,8,1,1
4,0.9,2241,8,2241,8,1,1
4,0.9,887,6,887,6,1,1
4,0.9,2375,8,2375,8,1,1
4,0.9,298,8,298,8,1,1
4,0.9,1119,8,1119,8,1,1
4,0.9,1596,7,1596,7,1,1
4,0.9,6883,7,6883,7,1,1
4,0.9,1452,8,1452,8,1,1
4,0.9,1218,8,1218,8,1,1
4,0.9,466,7,466,7,1,1
4,0.9,3629,5,3629,5,1,1
4,0.9,1610,8,1610,8,1,1
4,0.9,509,6,509,6,1,1
4,0.9,1351,7,1351,7,1,1
4,0.9,449,5,449,5,1,1
4,0.9,1242,8,1242,8,1,1
4,0.9,292,6,292,6,1,1
4,0.9,301,8,301,8,1,1
4,0.9,711,8,711,8,1,1
4,0.9,510,7,510,7,1,1
4,0.9,104,5,104,5,1,1
4,0.9,265,8,265,8,1,1
4,0.9,2745,7,2745,7,1,1
4,0.9,1300,8,1300,8,1,1
4,0.9,195,5,195,5,1,1
4,0.9,283,8,283,8,1,1
4,0.9,1711,6,1711,6,1,1
4,0.9,1038,7,1038,7,1,1
4,0.9,603,6,603,6,1,1
4,0.9,5371,8,5371,8,1,1
4,0.9,324,8,324,8,1,1
4,0.9,1280,8,1280,8,1,1
4,0.9,1455,8,1455,8,1,1
4,0.9,265,8,265,8,1,1
4,0.9,5943,7,5943,7,1,1
4,0.9,144,8,144,8,1,1
4,0.9,612,6,612,6,1,1
4,0.9,248,8,248,8,1,1
4,0.9,5063,8,5063,8,1,1
4,0.9,214,7,214,7,1,1
4,0.9,1601,8,1601,8,1,1
4,0.9,1003,8,1003,8,1,1
4,0.9,4256,8,4256,8,1,1
4,0.9,591,8,591,8,1,1
4,0.9,413,7,413,7,1,1
4,0.9,847,8,847,8,1,1
4,0.9,4362,8,4362,8,1,1
4,0.9,730,7,730,7,1,1
4,0.9,1285,8,1285,8,1,1
4,0.9,413,7,413,7,1,1
4,0.9,2177,8,2177,8,1,1
4,0.9,6835,6,6835,6,1,1
